,Mural|FGF7,Mural|RERGL,Mural|CD36,Mural|TNFAIP6,Mural|SPINT2,Mural|LAMC3,Mural|ISG,Mural|ROBO2,Cancer_Tissue,Cancer_Type
2023_Wang_SciAdv_CRC|s0107_Liver_Tumor,0.0,0.9290123456790124,0.0,0.07098765432098765,0.0,0.0,0.0,,Cancer_Metastasis,CRC
2021_Wu_NatGenet_Breast|CID4471,0.28872668288726683,0.7112733171127331,0.0,0.0,0.0,0.0,0.0,,Cancer_Tumor,BRCA
2023_Hickey_Nature_Intestine|B010-A-405,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,Control,
2023_Hirz_NatComm_Prostate|GSM5494364_SCG-PCA11-N-LG,0.056179775280898875,0.898876404494382,0.0449438202247191,0.0,0.0,0.0,0.0,,Cancer_AdjNorm,PRC
2023_Kumar_Nature_Breast|hbca_c57,0.31666666666666665,0.6666666666666666,0.016666666666666666,0.0,0.0,0.0,0.0,,Control,
2020_Litvinukova_Nature_Heart|HCAHeartST13180619,0.0,0.0,0.13243243243243244,0.0,0.8675675675675676,0.0,0.0,,Control,
2022_Reichart_Science_Heart|BO_H34_S00_premrna,0.0,0.07231920199501247,0.2506234413965087,0.0,0.6770573566084788,0.0,0.0,,Non-malignant disease,
2020_Litvinukova_Nature_Heart|HCAHeart7751845,0.0,0.26973684210526316,0.7302631578947368,0.0,0.0,0.0,0.0,,Control,
2020_Litvinukova_Nature_Heart|HCAHeart7850548,0.1346153846153846,0.625,0.17307692307692307,0.0,0.0673076923076923,0.0,0.0,,Control,
2022_vanZyl_PNAS_Eye|Hu220OSTM,0.0,0.0,0.008663366336633664,0.0,0.9913366336633663,0.0,0.0,,Control,
2020_Litvinukova_Nature_Heart|HCAHeartST10773166,0.0,0.0022087244616234127,0.05540217191238726,0.0,0.9423891036259894,0.0,0.0,,Control,
2022_Reichart_Science_Heart|BO_H33_RV0_premrna,0.0,0.12889051629439766,0.33321127792017574,0.0,0.5378982057854266,0.0,0.0,,Non-malignant disease,
2023_Kumar_Nature_Breast|hbca_c21,0.28664495114006516,0.6905537459283387,0.02280130293159609,0.0,0.0,0.0,0.0,,Control,
2020_Litvinukova_Nature_Heart|HCAHeart7844004,0.11752577319587629,0.6360824742268041,0.2463917525773196,0.0,0.0,0.0,0.0,,Control,
2022_Reichart_Science_Heart|BO_H14_RV0_premrna,0.010942760942760943,0.11447811447811448,0.3114478114478115,0.0,0.5631313131313131,0.0,0.0,,Non-malignant disease,
2023_Kumar_Nature_Breast|hbca_c68,0.1180327868852459,0.8557377049180328,0.02622950819672131,0.0,0.0,0.0,0.0,,Control,
2020_Litvinukova_Nature_Heart|HCAHeart7656539,0.0,0.012958963282937365,0.0939524838012959,0.0,0.8930885529157667,0.0,0.0,,Control,
BICCN|10X359-4_S01,0.0,0.4507042253521127,0.4507042253521127,0.0,0.09859154929577464,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c162,0.19090909090909092,0.7636363636363637,0.045454545454545456,0.0,0.0,0.0,0.0,,Control,
2020_Drokhlyansky_Cell_EntericNerve|H7_S40,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,Cancer_AdjNorm,CRC
2022_Reichart_Science_Heart|BO_H79_LV0_premrna,0.0,0.005241090146750524,0.06027253668763103,0.0,0.9344863731656184,0.0,0.0,,Non-malignant disease,
2020_Drokhlyansky_Cell_EntericNerve|H3_S22,0.015873015873015872,0.0,0.0,0.0,0.9841269841269841,0.0,0.0,,Cancer_AdjNorm,CRC
2020_Litvinukova_Nature_Heart|HCAHeartST11350186,0.0,0.0,0.05458089668615984,0.0,0.9454191033138402,0.0,0.0,,Control,
2020_Litvinukova_Nature_Heart|HCAHeart7888928,0.0,0.008093525179856115,0.10071942446043165,0.0,0.8911870503597122,0.0,0.0,,Control,
2022_Madissoon_NatGenet_Lung|WSSS8123927,0.23529411764705882,0.13725490196078433,0.0,0.0,0.029411764705882353,0.5980392156862745,0.0,,Control,
2022_TabulaSapiens_Science_TabulaSapiens|TSP4_Muscle_rectusabdominus_smartseq2,0.2112676056338028,0.36619718309859156,0.1267605633802817,0.0,0.29577464788732394,0.0,0.0,,Control,
2022_Madissoon_NatGenet_Lung|HCA_A_LNG9387715,0.09433962264150944,0.1320754716981132,0.03773584905660377,0.0,0.49056603773584906,0.24528301886792453,0.0,,Control,
2022_Gur_Cell_Sceleroderma|GSM5837162_AB13829,0.019138755980861243,0.9712918660287081,0.0,0.0,0.009569377990430622,0.0,0.0,,Non-malignant disease,
2022_Emont_Nature_WAT|Hs_SAT_266-1,0.3936651583710407,0.5158371040723982,0.09049773755656108,0.0,0.0,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c17,0.25057471264367814,0.7310344827586207,0.01839080459770115,0.0,0.0,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c51,0.4623541887592789,0.5376458112407211,0.0,0.0,0.0,0.0,0.0,,Control,
2022_vanZyl_PNAS_Eye|Hu216OSTMS1,0.0,0.0,0.00933852140077821,0.0,0.9906614785992218,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c106,0.2868217054263566,0.6434108527131783,0.06976744186046512,0.0,0.0,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_n01,0.25,0.0,0.2222222222222222,0.0,0.5277777777777778,0.0,0.0,,Cancer_Tumor,BRCA
2023_Kumar_Nature_Breast|hbca_c102,0.21016949152542372,0.7457627118644068,0.04406779661016949,0.0,0.0,0.0,0.0,,Control,
2020_Litvinukova_Nature_Heart|HCAHeart7829977,0.0,0.010380622837370242,0.3015323776569451,0.0,0.6880869995056846,0.0,0.0,,Control,
2020_Litvinukova_Nature_Heart|HCAHeart7850545,0.05263157894736842,0.6578947368421053,0.2894736842105263,0.0,0.0,0.0,0.0,,Control,
2023_Hickey_Nature_Intestine|B010-A-401,0.04938271604938271,0.037037037037037035,0.0,0.0,0.9135802469135802,0.0,0.0,,Control,
2020_Litvinukova_Nature_Heart|HCAHeart7836682,0.0,0.03228962818003914,0.0,0.0,0.9677103718199609,0.0,0.0,,Control,
2022_Kumar_CancerDis_Gastric|GSM5573473_sample8,0.140625,0.4375,0.03125,0.390625,0.0,0.0,0.0,,Cancer_Tumor,GC
2021_Garcia-Alonso_NatGenet_Endometrial|MRC_Endo8625699,0.003952569169960474,0.9644268774703557,0.0,0.03162055335968379,0.0,0.0,0.0,,Control,
2021_Pal_EMBO_Breast|GSM4909291_HER2-MH0031,0.023529411764705882,0.7058823529411765,0.1411764705882353,0.12941176470588237,0.0,0.0,0.0,,Cancer_Tumor,BRCA
BICCN|10X359-3_S01,0.0,0.5573770491803278,0.19672131147540983,0.0,0.2459016393442623,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c91,0.5634517766497462,0.4137055837563452,0.02284263959390863,0.0,0.0,0.0,0.0,,Control,
BICCN|HSB628_4_S1,0.0,0.7912087912087912,0.16483516483516483,0.0,0.04395604395604396,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c134,0.30214424951267055,0.594541910331384,0.10331384015594541,0.0,0.0,0.0,0.0,,Control,
2021_Pal_EMBO_Breast|GSM4909261_N-PM0230-Total,0.8598484848484849,0.14015151515151514,0.0,0.0,0.0,0.0,0.0,,Control,
2022_Reichart_Science_Heart|BO_H51_LV0_premrna,0.0,0.010564997703261369,0.15020670647680295,0.0,0.8392282958199357,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c143,0.35014409221902015,0.547550432276657,0.10230547550432277,0.0,0.0,0.0,0.0,,Control,
2022_TabulaSapiens_Science_TabulaSapiens|TSP14_Skin_Abdomen_10X,0.1836734693877551,0.8163265306122449,0.0,0.0,0.0,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c31,0.43005181347150256,0.5181347150259067,0.05181347150259067,0.0,0.0,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c99,0.552755905511811,0.4062992125984252,0.04094488188976378,0.0,0.0,0.0,0.0,,Control,
2021_Pal_EMBO_Breast|GSM4909280_B1-MH0090,0.0972644376899696,0.9027355623100304,0.0,0.0,0.0,0.0,0.0,,Non-malignant disease,
2023_Kumar_Nature_Breast|hbca_c35,0.075,0.925,0.0,0.0,0.0,0.0,0.0,,Cancer_Tumor,BRCA
2020_Drokhlyansky_Cell_EntericNerve|H1_S15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,Cancer_AdjNorm,CRC
2020_Park_Science_Thymus|WSSS8062675,0.170995670995671,0.810966810966811,0.00937950937950938,0.0,0.008658008658008658,0.0,0.0,,Control,
2022_TabulaSapiens_Science_TabulaSapiens|TSP2_Lung_proxmedialdistal_10X,0.1443850267379679,0.09090909090909091,0.0,0.0,0.0374331550802139,0.7272727272727273,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c70,0.18627450980392157,0.761437908496732,0.05228758169934641,0.0,0.0,0.0,0.0,,Control,
2022_Gur_Cell_Sceleroderma|GSM5837385_AB7629,0.3968253968253968,0.5714285714285714,0.015873015873015872,0.0,0.015873015873015872,0.0,0.0,,Non-malignant disease,
2022_Reichart_Science_Heart|BO_H41_RV0_premrna,0.0,0.0328750747160789,0.26778242677824265,0.0,0.6993424985056784,0.0,0.0,,Non-malignant disease,
2022_Reichart_Science_Heart|BO_H17_LV0_premrna,0.0,0.0905115872321819,0.31132487975513773,0.0,0.5981635330126803,0.0,0.0,,Non-malignant disease,
2022_Hwang_NatGenet_PDAC|U6_Untreated,0.0,0.0,0.0,0.075,0.925,0.0,0.0,,Cancer_Tumor,PC
2020_Litvinukova_Nature_Heart|HCAHeart8287125,0.047619047619047616,0.12698412698412698,0.0,0.0,0.8253968253968254,0.0,0.0,,Control,
2020_Litvinukova_Nature_Heart|HCAHeart7728607,0.02127659574468085,0.425531914893617,0.24468085106382978,0.0,0.30851063829787234,0.0,0.0,,Control,
2023_Hirz_NatComm_Prostate|GSM5494351_SCG-PCA3-N-LG,0.39825581395348836,0.26744186046511625,0.33430232558139533,0.0,0.0,0.0,0.0,,Cancer_AdjNorm,PRC
2022_TabulaSapiens_Science_TabulaSapiens|TSP2_Vasculature_Aorta_10X,0.15491009681881052,0.07607192254495158,0.014522821576763486,0.0,0.7544951590594744,0.0,0.0,,Control,
2020_Litvinukova_Nature_Heart|HCAHeart7836683,0.0,0.019269776876267748,0.1845841784989858,0.0,0.7961460446247465,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_n22,0.421875,0.390625,0.140625,0.0,0.046875,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c137,0.4263959390862944,0.4796954314720812,0.09390862944162437,0.0,0.0,0.0,0.0,,Control,
2021_Garcia-Alonso_NatGenet_Endometrial|MRC_Endo8715416,0.02564102564102564,0.5128205128205128,0.0,0.46153846153846156,0.0,0.0,0.0,,Control,
2020_Litvinukova_Nature_Heart|HCAHeart7880863,0.0,0.07003891050583658,0.038910505836575876,0.0,0.8910505836575876,0.0,0.0,,Control,
2020_Litvinukova_Nature_Heart|HCAHeart7656536,0.033444816053511704,0.7341137123745819,0.22073578595317725,0.0,0.011705685618729096,0.0,0.0,,Control,
2020_Litvinukova_Nature_Heart|HCAHeart8102863,0.0945945945945946,0.8378378378378378,0.0,0.0,0.06756756756756757,0.0,0.0,,Control,
2022_Reichart_Science_Heart|BO_H11_S00_premrna,0.005710659898477157,0.0983502538071066,0.4200507614213198,0.0,0.47588832487309646,0.0,0.0,,Non-malignant disease,
2022_TabulaSapiens_Science_TabulaSapiens|TSP1_Bladder_nan_10X,0.13592233009708737,0.7300970873786408,0.0,0.0,0.13398058252427184,0.0,0.0,,Control,
2022_Gur_Cell_Sceleroderma|GSM5837322_AB7283,0.22340425531914893,0.7553191489361702,0.02127659574468085,0.0,0.0,0.0,0.0,,Non-malignant disease,
2022_Reichart_Science_Heart|BO_H07_S00_premrna,0.0,0.04492512479201331,0.2895174708818636,0.0,0.6655574043261231,0.0,0.0,,Non-malignant disease,
2020_Litvinukova_Nature_Heart|HCAHeart7702880,0.0,0.01004566210045662,0.1141552511415525,0.0,0.8757990867579909,0.0,0.0,,Control,
2022_vanZyl_PNAS_Eye|Hu216218IrisCS1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c49,0.6447140381282496,0.35528596187175043,0.0,0.0,0.0,0.0,0.0,,Cancer_Tumor,BRCA
2022_Reichart_Science_Heart|BO_H31_S00_premrna,0.0,0.04794520547945205,0.091324200913242,0.0,0.860730593607306,0.0,0.0,,Non-malignant disease,
2023_Wang_SciAdv_CRC|s1231_Liver_Tumor,0.013198757763975156,0.59472049689441,0.0,0.34860248447204967,0.043478260869565216,0.0,0.0,,Cancer_Metastasis,CRC
2020_Litvinukova_Nature_Heart|HCAHeart7985086,0.0,0.0,0.27639751552795033,0.0,0.7236024844720497,0.0,0.0,,Control,
2020_Drokhlyansky_Cell_EntericNerve|H9_S45,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,Cancer_AdjNorm,CRC
2020_Drokhlyansky_Cell_EntericNerve|H4_S38,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,Cancer_AdjNorm,CRC
2022_Reichart_Science_Heart|BO_H19_RV0_premrna,0.022887323943661973,0.12323943661971831,0.3609154929577465,0.0,0.49295774647887325,0.0,0.0,,Non-malignant disease,
2022_Nee_NatGenet_Breast|GSM5320157_scRNA_ctrl6,0.7302325581395349,0.26976744186046514,0.0,0.0,0.0,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c54,0.02,0.8,0.18,0.0,0.0,0.0,0.0,,Control,
2023_Hickey_Nature_Intestine|B010-A-201,0.017873941674506115,0.01317027281279398,0.0,0.0,0.9689557855126999,0.0,0.0,,Control,
2023_Hickey_Nature_Intestine|B012-A-002,0.05066079295154185,0.0,0.0,0.0,0.9493392070484582,0.0,0.0,,Control,
2023_Hirz_NatComm_Prostate|GSM5494345_HP4,0.42696629213483145,0.5393258426966292,0.033707865168539325,0.0,0.0,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c159,0.034334763948497854,0.9656652360515021,0.0,0.0,0.0,0.0,0.0,,Control,
2020_Litvinukova_Nature_Heart|HCAHeartST11350195,0.0,0.012048192771084338,0.06475903614457831,0.0,0.9231927710843374,0.0,0.0,,Control,
2022_vanZyl_PNAS_Eye|Hu235CiliaryBody,0.0,0.0,0.016655989750160152,0.0,0.9833440102498399,0.0,0.0,,Control,
2022_Reichart_Science_Heart|BO_H03_S00_premrna,0.0,0.05521048999309869,0.5182884748102139,0.0,0.42650103519668736,0.0,0.0,,Non-malignant disease,
2020_Drokhlyansky_Cell_EntericNerve|H1_S10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,Cancer_AdjNorm,CRC
2020_Litvinukova_Nature_Heart|HCAHeart7850547,0.07142857142857142,0.22857142857142856,0.5285714285714286,0.0,0.12857142857142856,0.0,0.04285714285714286,,Control,
2023_Kumar_Nature_Breast|hbca_c147,0.46375,0.49375,0.0425,0.0,0.0,0.0,0.0,,Control,
2022_Reichart_Science_Heart|BO_H25_LV0_premrna,0.0,0.0644927536231884,0.1927536231884058,0.0,0.7427536231884058,0.0,0.0,,Non-malignant disease,
2023_Monavarfeshani_PNAS_Eye|Pt13Scl,0.304,0.696,0.0,0.0,0.0,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c128,0.480625,0.519375,0.0,0.0,0.0,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c124,0.24010217113665389,0.7471264367816092,0.01277139208173691,0.0,0.0,0.0,0.0,,Control,
2023_Hirz_NatComm_Prostate|GSM5494371_SCG-PCA17-T-LG,0.029940119760479042,0.8922155688622755,0.07784431137724551,0.0,0.0,0.0,0.0,,Cancer_Tumor,PRC
2023_Kumar_Nature_Breast|hbca_n13,0.11042944785276074,0.049079754601226995,0.0,0.0,0.8404907975460123,0.0,0.0,,Cancer_Tumor,BRCA
2023_Hickey_Nature_Intestine|B009-A-405,0.014814814814814815,0.05185185185185185,0.0,0.0,0.9333333333333333,0.0,0.0,,Control,
2022_Reichart_Science_Heart|BO_H53_RV0_premrna,0.0,0.013953488372093023,0.17209302325581396,0.0,0.813953488372093,0.0,0.0,,Control,
2022_TabulaSapiens_Science_TabulaSapiens|TSP14_Fat_MAT_10X,0.06474820143884892,0.5035971223021583,0.4316546762589928,0.0,0.0,0.0,0.0,,Control,
2022_Kumar_CancerDis_Gastric|GSM5573484_sample19,0.5051546391752577,0.24742268041237114,0.21649484536082475,0.030927835051546393,0.0,0.0,0.0,,Cancer_AdjNorm,GC
2021_Pelka_Cell_CRC|C162_T_0_0_0_c1_v3,0.20634920634920634,0.4444444444444444,0.12698412698412698,0.1746031746031746,0.047619047619047616,0.0,0.0,,Cancer_Tumor,CRC
2023_Kumar_Nature_Breast|hbca_c86,0.2840646651270208,0.6720554272517321,0.04387990762124711,0.0,0.0,0.0,0.0,,Control,
BICCN|10X203-1_S01,0.0,0.75,0.25,0.0,0.0,0.0,0.0,,Control,
2023_Hickey_Nature_Intestine|B010-A-001,0.01973001038421599,0.0,0.0,0.0,0.980269989615784,0.0,0.0,,Control,
2020_Litvinukova_Nature_Heart|HCAHeart8102867,0.03164556962025317,0.43670886075949367,0.5316455696202531,0.0,0.0,0.0,0.0,,Control,
2020_Litvinukova_Nature_Heart|HCAHeartST11064574,0.0,0.009652509652509652,0.25096525096525096,0.0,0.7393822393822393,0.0,0.0,,Control,
2023_Wang_SciAdv_CRC|s1231_Colon_Tumor,0.09523809523809523,0.8928571428571429,0.0,0.011904761904761904,0.0,0.0,0.0,,Cancer_Tumor,CRC
2022_Reichart_Science_Heart|BO_H29_RV0_R2_premrna,0.0,0.1448234590065829,0.526032315978456,0.0,0.3291442250149611,0.0,0.0,,Non-malignant disease,
2023_Kumar_Nature_Breast|hbca_c121,0.22448979591836735,0.7219387755102041,0.05357142857142857,0.0,0.0,0.0,0.0,,Control,
2022_Madissoon_NatGenet_Lung|HCATisStab7732264,0.2028985507246377,0.08695652173913043,0.0,0.0,0.42028985507246375,0.2898550724637681,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c141,0.390282131661442,0.438871473354232,0.17084639498432602,0.0,0.0,0.0,0.0,,Control,
2023_Hickey_Nature_Intestine|B010-A-301,0.06372549019607843,0.04411764705882353,0.004901960784313725,0.0,0.8872549019607843,0.0,0.0,,Control,
2020_Litvinukova_Nature_Heart|HCAHeart7664652,0.0,0.0,0.16562694946974424,0.0,0.8343730505302558,0.0,0.0,,Control,
2022_Guilliams_Cell_Liver|CS127,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Non-malignant disease,
2022_Gur_Cell_Sceleroderma|GSM5837397_AB7704,0.9491525423728814,0.05084745762711865,0.0,0.0,0.0,0.0,0.0,,Non-malignant disease,
2020_Drokhlyansky_Cell_EntericNerve|H1_S18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,Cancer_AdjNorm,CRC
2022_Gur_Cell_Sceleroderma|GSM5837404_AB7743,0.7758620689655172,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,,Non-malignant disease,
2023_Hickey_Nature_Intestine|B010-A-501,0.0,0.03550295857988166,0.04142011834319527,0.0,0.9230769230769231,0.0,0.0,,Control,
2022_Nee_NatGenet_Breast|GSM5320166_scRNA_brca4,0.4620253164556962,0.5379746835443038,0.0,0.0,0.0,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c95,0.034934497816593885,0.9650655021834061,0.0,0.0,0.0,0.0,0.0,,Control,
2023_Hirz_NatComm_Prostate|GSM5494374_SCG-PCA19-N-HG,0.1111111111111111,0.8194444444444444,0.06944444444444445,0.0,0.0,0.0,0.0,,Cancer_AdjNorm,PRC
2020_Drokhlyansky_Cell_EntericNerve|H4_S39,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,Cancer_AdjNorm,CRC
2021_Wu_NatGenet_Breast|CID4535,0.0412621359223301,0.8495145631067961,0.08737864077669903,0.0048543689320388345,0.0,0.0,0.01699029126213592,,Cancer_Tumor,BRCA
BICCN|10X362-5_S11,0.0,0.9411764705882353,0.058823529411764705,0.0,0.0,0.0,0.0,,Control,
2023_Kong_Immunity_CD|N130064_N1,0.05199306759098787,0.7885615251299827,0.038128249566724434,0.0,0.12131715771230503,0.0,0.0,,Non-malignant disease,
2022_TabulaSapiens_Science_TabulaSapiens|TSP10_Fat_SCAT_10X,0.2476780185758514,0.7523219814241486,0.0,0.0,0.0,0.0,0.0,,Control,
2022_Hwang_NatGenet_PDAC|U8_Untreated,0.019174041297935103,0.02064896755162242,0.0,0.0,0.9601769911504425,0.0,0.0,,Cancer_Tumor,PC
2022_Gur_Cell_Sceleroderma|GSM5837475_AB8014,0.8679245283018868,0.07547169811320754,0.05660377358490566,0.0,0.0,0.0,0.0,,Non-malignant disease,
2021_Pal_EMBO_Breast|GSM4909299_ER-MH0114-T3,0.034482758620689655,0.9482758620689655,0.017241379310344827,0.0,0.0,0.0,0.0,,Cancer_Tumor,BRCA
2022_Reichart_Science_Heart|BO_H29_LV0_premrna,0.0,0.011607910576096303,0.12080825451418745,0.0,0.8675838349097162,0.0,0.0,,Non-malignant disease,
2022_Gur_Cell_Sceleroderma|GSM5837302_AB7217,0.42105263157894735,0.5789473684210527,0.0,0.0,0.0,0.0,0.0,,Control,
2020_Litvinukova_Nature_Heart|HCAHeartST11350197,0.0,0.02959830866807611,0.0613107822410148,0.0,0.9090909090909091,0.0,0.0,,Control,
2022_Emont_Nature_WAT|Hs_SAT_254-1,0.18471337579617833,0.5095541401273885,0.3057324840764331,0.0,0.0,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c79,0.38153846153846155,0.5692307692307692,0.04923076923076923,0.0,0.0,0.0,0.0,,Control,
2022_Reichart_Science_Heart|BO_H21_LV0_premrna,0.01624815361890694,0.11078286558345643,0.6174298375184638,0.0,0.2555391432791728,0.0,0.0,,Non-malignant disease,
2020_Litvinukova_Nature_Heart|HCAHeart7843999,0.11559888579387187,0.44846796657381616,0.3245125348189415,0.0,0.11142061281337047,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c116,0.3720626631853786,0.6279373368146214,0.0,0.0,0.0,0.0,0.0,,Cancer_Tumor,BRCA
2022_Kumar_CancerDis_Gastric|GSM5573481_sample16,0.04,0.013333333333333334,0.0,0.9466666666666667,0.0,0.0,0.0,,Cancer_Tumor,GC
2021_Pal_EMBO_Breast|GSM4909317_ER-MH0173-T,0.0,0.6515151515151515,0.13636363636363635,0.19696969696969696,0.0,0.0,0.015151515151515152,,Cancer_Tumor,BRCA
2023_Kumar_Nature_Breast|hbca_c58,0.19943019943019943,0.7863247863247863,0.014245014245014245,0.0,0.0,0.0,0.0,,Control,
2023_Fonseca_NatGenet_Endometriosis|sample25,0.0784313725490196,0.6862745098039216,0.23529411764705882,0.0,0.0,0.0,0.0,,Non-malignant disease,
2023_Kumar_Nature_Breast|hbca_n19,0.5211267605633803,0.1267605633802817,0.2676056338028169,0.0,0.08450704225352113,0.0,0.0,,Control,
2022_Gur_Cell_Sceleroderma|GSM5837411_AB7750,0.6976744186046512,0.22093023255813954,0.08139534883720931,0.0,0.0,0.0,0.0,,Non-malignant disease,
2022_Emont_Nature_WAT|Hs_SAT_04-1,0.12643678160919541,0.7586206896551724,0.10344827586206896,0.0,0.011494252873563218,0.0,0.0,,Control,
BICCN|HSB189_2_S1,0.012658227848101266,0.8860759493670886,0.0379746835443038,0.0,0.06329113924050633,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c76,0.23759791122715404,0.7441253263707572,0.018276762402088774,0.0,0.0,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_n12,0.2542372881355932,0.4745762711864407,0.1016949152542373,0.0,0.1694915254237288,0.0,0.0,,Control,
2022_Reichart_Science_Heart|BO_H84_S00_premrna,0.0,0.07484769364664925,0.31157528285465624,0.0,0.6135770234986945,0.0,0.0,,Non-malignant disease,
2023_Lake_Nature_Kidney|DKD3110040,0.028409090909090908,0.8977272727272727,0.07386363636363637,0.0,0.0,0.0,0.0,,Non-malignant disease,
2021_Pal_EMBO_Breast|GSM4909271_N-MH288-Total,0.31378299120234604,0.6862170087976539,0.0,0.0,0.0,0.0,0.0,,Control,
2020_Litvinukova_Nature_Heart|HCAHeart7702873,0.0,0.017142857142857144,0.2622857142857143,0.0,0.7205714285714285,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c60,0.29537366548042704,0.6441281138790036,0.060498220640569395,0.0,0.0,0.0,0.0,,Control,
2022_TabulaSapiens_Science_TabulaSapiens|TSP9_Pancreas_exocrine_10X,0.3140495867768595,0.18181818181818182,0.5041322314049587,0.0,0.0,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c36,0.6883720930232559,0.3116279069767442,0.0,0.0,0.0,0.0,0.0,,Cancer_Tumor,BRCA
2022_Reichart_Science_Heart|BO_H03_RV0_premrna,0.0,0.09164149043303121,0.6908358509566969,0.0,0.2175226586102719,0.0,0.0,,Non-malignant disease,
2021_Pal_EMBO_Breast|GSM4909254_N-PM0019-Total,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c78,0.48058252427184467,0.5194174757281553,0.0,0.0,0.0,0.0,0.0,,Control,
2022_Reichart_Science_Heart|BO_H42_LV0_premrna,0.0,0.02193419740777667,0.36191425722831505,0.0,0.6161515453639083,0.0,0.0,,Non-malignant disease,
2022_vanZyl_PNAS_Eye|Hu220OSCSWS1,0.013563501849568433,0.0,0.02836004932182491,0.0,0.9580764488286067,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c105,0.43349753694581283,0.5123152709359606,0.054187192118226604,0.0,0.0,0.0,0.0,,Control,
2020_Litvinukova_Nature_Heart|HCAHeart7698017,0.0,0.02168021680216802,0.24932249322493225,0.0,0.7289972899728997,0.0,0.0,,Control,
2022_Reichart_Science_Heart|BO_H10_S00_premrna,0.034453781512605045,0.08151260504201681,0.3815126050420168,0.0,0.5025210084033613,0.0,0.0,,Non-malignant disease,
2022_Gur_Cell_Sceleroderma|GSM5837628_AB8914,0.7586206896551724,0.13793103448275862,0.10344827586206896,0.0,0.0,0.0,0.0,,Non-malignant disease,
2023_Hickey_Nature_Intestine|B008-A-501,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,Control,
2022_Nee_NatGenet_Breast|GSM5320152_scRNA_ctrl1,0.28205128205128205,0.717948717948718,0.0,0.0,0.0,0.0,0.0,,Control,
2020_Litvinukova_Nature_Heart|HCAHeartST11350193,0.0,0.0214168039538715,0.06754530477759473,0.0,0.9110378912685337,0.0,0.0,,Control,
2022_vanZyl_PNAS_Eye|Hu2160SCSW,0.25263157894736843,0.47368421052631576,0.0,0.0,0.2736842105263158,0.0,0.0,,Control,
2021_Pal_EMBO_Breast|GSM4909253_N-PM0092-Total,0.375,0.625,0.0,0.0,0.0,0.0,0.0,,Control,
2023_Hickey_Nature_Intestine|B008-A-001,0.039647577092511016,0.030837004405286344,0.0,0.0,0.9295154185022027,0.0,0.0,,Control,
2020_Litvinukova_Nature_Heart|HCAHeartST10773165,0.0,0.0,0.06990881458966565,0.0,0.9300911854103343,0.0,0.0,,Control,
2023_Hirz_NatComm_Prostate|GSM5494362_SCG-PCA10-T-LG,0.047619047619047616,0.8872180451127819,0.06516290726817042,0.0,0.0,0.0,0.0,,Cancer_Tumor,PRC
2022_TabulaSapiens_Science_TabulaSapiens|TSP4_Uterus_Myometrium_10X,0.01692047377326565,0.9424703891708968,0.0,0.0,0.04060913705583756,0.0,0.0,,Control,
