,Fibroblast|IL6,Fibroblast|HSP,Fibroblast|Universal,Fibroblast|KLK1,Fibroblast|LRRC15,Fibroblast|IL24,Fibroblast|CST2,Fibroblast|Alveolar,Fibroblast|CLDN1,Fibroblast|GREM2,Fibroblast|Corneal,Fibroblast|COX15,Fibroblast|CD36,Fibroblast|CCL19,Fibroblast|ISG,Fibroblast|Chondrocyte,Fibroblast|Dermal-sheath,Fibroblast|SYT1,Fibroblast|COCH,Fibroblast|ITGB8,Fibroblast|CLEC14A,Fibroblast|Satellite,Fibroblast|NRG1,Fibroblast|ADAMDEC1,Cancer_Tissue,Cancer_Type
2023_Hickey_Nature_Intestine|B004-A-008,0.0,0.0,0.031914893617021274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8031914893617021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09574468085106383,0.06914893617021277,Control,
2023_Hickey_Nature_Intestine|B011-A-101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4326923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27884615384615385,0.28846153846153844,Control,
2022_vanZyl_PNAS_Eye|Hu216OSTMS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8210352422907489,0.1789647577092511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2021_Pal_EMBO_Breast|GSM4909276_N-PM0372-Total,0.9501779359430605,0.046263345195729534,0.0035587188612099642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2022_TabulaSapiens_Science_TabulaSapiens|TSP7_Salivary_Gland_Parotid_10X,0.0,0.0,0.983926521239954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016073478760045924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2020_Litvinukova_Nature_Heart|HCAHeart7698015,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7407407407407407,0.0,0.0,0.0,Control,
2022_Gur_Cell_Sceleroderma|GSM5837373_AB7497,0.0,0.0,0.6631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.17894736842105263,0.0,0.0,0.0,0.021052631578947368,0.0,0.0,0.06315789473684211,0.0,0.07368421052631578,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
2023_Kumar_Nature_Breast|hbca_c146,0.48896434634974534,0.03904923599320883,0.4142614601018676,0.04923599320882852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008488964346349746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2020_Litvinukova_Nature_Heart|HCAHeart7964513,0.0,0.0,0.14606741573033707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4044943820224719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.449438202247191,0.0,0.0,0.0,Control,
2023_Hickey_Nature_Intestine|B012-A-405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27848101265822783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0379746835443038,0.6835443037974683,Control,
2021_Melms_Nature_Lung-COVID19|L18cov,0.0,0.0,0.0,0.0,0.1650943396226415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8349056603773585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
2023_Kumar_Nature_Breast|hbca_c167,0.3024390243902439,0.05853658536585366,0.21138211382113822,0.4276422764227642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2022_vanZyl_PNAS_Eye|Hu235IrisPS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028503562945368172,0.9714964370546318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2021_Pelka_Cell_CRC|C170_T_0_0_0_c1_v3,0.0,0.0,0.0,0.0,0.4457831325301205,0.5542168674698795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cancer_Tumor,CRC
2023_Kumar_Nature_Breast|hbca_c81,0.8123324396782842,0.0,0.18230563002680966,0.005361930294906166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2020_Litvinukova_Nature_Heart|HCAHeart8102868,0.01935483870967742,0.0,0.9548387096774194,0.0,0.0,0.0,0.0064516129032258064,0.01935483870967742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2021_Pal_EMBO_Breast|GSM4909258_N-NF-Epi,0.978494623655914,0.0,0.0,0.0,0.0,0.021505376344086023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2021_Pal_EMBO_Breast|GSM4909297_ER-MH0125,0.0,0.0,0.18055555555555555,0.0,0.7916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cancer_Tumor,BRCA
2023_Kong_Immunity_CD|H197396_N2,0.0,0.004149377593360996,0.34854771784232363,0.0,0.0,0.0,0.0,0.04979253112033195,0.04979253112033195,0.0,0.0,0.0,0.0,0.15767634854771784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23651452282157676,0.15352697095435686,Control,
2022_vanZyl_PNAS_Eye|Hu216CiliaryBody,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8251445086705202,0.17485549132947978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2022_Reichart_Science_Heart|BO_H49_RV0_premrna,0.0,0.0,0.030425963488843813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40973630831643004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5598377281947262,0.0,0.0,0.0,Control,
2023_Kumar_Nature_Breast|hbca_c39,0.8764478764478765,0.03185328185328185,0.060810810810810814,0.0,0.0,0.025096525096525095,0.0,0.0,0.0,0.0,0.0,0.0,0.005791505791505791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cancer_Tumor,BRCA
2022_Gur_Cell_Sceleroderma|GSM5837264_AB7078,0.0,0.00980392156862745,0.5980392156862745,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.13725490196078433,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.21568627450980393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
2023_Kong_Immunity_CD|N125985_L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005917159763313609,0.05917159763313609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1242603550295858,0.8106508875739645,Non-malignant disease,
2023_Kumar_Nature_Breast|hbca_c06,0.0,0.0,0.9907024793388429,0.009297520661157025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cancer_Tumor,BRCA
2022_Reichart_Science_Heart|BO_H13_RV0_premrna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2352168199737188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7647831800262812,0.0,0.0,0.0,Non-malignant disease,
2022_Nee_NatGenet_Breast|GSM5320162_scRNA_ctrl11,0.3023255813953488,0.0,0.0,0.0,0.0,0.6976744186046512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2023_Kumar_Nature_Breast|hbca_n05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cancer_AdjNorm,BRCA
2022_Gur_Cell_Sceleroderma|GSM5837394_AB7701,0.0,0.0,0.580952380952381,0.0,0.0,0.0,0.009523809523809525,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.18095238095238095,0.0,0.0380952380952381,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
2020_Litvinukova_Nature_Heart|HCAHeart7829976,0.14814814814814814,0.0,0.09259259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7592592592592593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2023_Fonseca_NatGenet_Endometriosis|sample15,0.8782961460446247,0.06389452332657201,0.0010141987829614604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006085192697768763,0.0,0.0,0.0,0.0,0.0,0.0,0.05070993914807302,0.0,0.0,0.0,0.0,Non-malignant disease,
2022_Hwang_NatGenet_PDAC|T4_CRT,0.0,0.0,0.0,0.0,0.20634920634920634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7936507936507936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cancer_Tumor,PC
2022_TabulaSapiens_Science_TabulaSapiens|TSP1_Muscle_nan_smartseq2,0.0,0.0,0.7380952380952381,0.0,0.0,0.0,0.0,0.003968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07936507936507936,0.17857142857142858,0.0,0.0,Control,
2021_Melms_Nature_Lung-COVID19|L15cov,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
2022_Zhou_NatGenet_PDAC|HT056P-S1R1A1,0.0,0.0,0.13167259786476868,0.0,0.43238434163701067,0.0,0.304270462633452,0.08540925266903915,0.04092526690391459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005338078291814947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cancer_Tumor,PC
2022_Gur_Cell_Sceleroderma|GSM5837600_AB8762,0.0,0.0,0.2913907284768212,0.0,0.0,0.0,0.0,0.0,0.0,0.5231788079470199,0.0,0.0,0.006622516556291391,0.046357615894039736,0.0,0.0,0.09933774834437085,0.0,0.033112582781456956,0.0,0.0,0.0,0.0,0.0,Control,
2022_Reichart_Science_Heart|BO_H42_S00_premrna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.556390977443609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44360902255639095,0.0,0.0,0.0,Non-malignant disease,
2022_Gur_Cell_Sceleroderma|GSM5837668_AB9344,0.0,0.0,0.8962264150943396,0.0,0.0,0.0,0.0,0.0,0.0,0.02830188679245283,0.02830188679245283,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.02830188679245283,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
2022_vanZyl_PNAS_Eye|Hu220235IrisCS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2022_Kumar_CancerDis_Gastric|GSM5573479_sample14,0.03278688524590164,0.21311475409836064,0.03278688524590164,0.0,0.0,0.03278688524590164,0.01639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.04918032786885246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6065573770491803,0.01639344262295082,Cancer_Tumor,GC
2022_Gur_Cell_Sceleroderma|GSM5837415_AB7754,0.0,0.0,0.45614035087719296,0.0,0.0,0.0,0.0,0.0,0.0,0.38596491228070173,0.017543859649122806,0.0,0.017543859649122806,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
2022_TabulaSapiens_Science_TabulaSapiens|TSP2_Muscle_rectusabdominus_10X,0.0014184397163120568,0.0,0.5695035460992908,0.0,0.0,0.0,0.0,0.0007092198581560284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06619385342789598,0.3621749408983452,0.0,0.0,Control,
2023_Monavarfeshani_PNAS_Eye|Hu222ODScl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023668639053254437,0.0,0.0,0.17751479289940827,0.7988165680473372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2020_Litvinukova_Nature_Heart|HCAHeartST13146202,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.972972972972973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2022_Gur_Cell_Sceleroderma|GSM5837567_AB8481,0.0,0.0,0.6582278481012658,0.0,0.0,0.0,0.0,0.0,0.0,0.22151898734177214,0.0,0.0,0.0,0.0189873417721519,0.0,0.0,0.08860759493670886,0.0,0.012658227848101266,0.0,0.0,0.0,0.0,0.0,Control,
2022_Zhou_NatGenet_PDAC|TWCE-HT060P1-S1PBA1A1Z1B1,0.0,0.0,0.0,0.0,0.5177095631641087,0.0,0.16646989374262103,0.3122786304604486,0.0,0.0,0.0,0.0,0.0035419126328217238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cancer_Tumor,PC
2022_Madissoon_NatGenet_Lung|HCA_A_LNG9387711,0.0,0.0,0.039711191335740074,0.0,0.0,0.0,0.0,0.061371841155234655,0.0036101083032490976,0.0036101083032490976,0.0,0.0,0.851985559566787,0.0,0.0,0.039711191335740074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2022_Kumar_CancerDis_Gastric|GSM5573493_sample28,0.0,0.006711409395973154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9261744966442953,0.06711409395973154,Cancer_Tumor,GC
2022_Reichart_Science_Heart|BO_H28_S00_premrna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2018348623853211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7981651376146789,0.0,0.0,0.0,Non-malignant disease,
2022_Zhou_NatGenet_PDAC|HT056P-S1PBA3,0.0,0.0,0.0,0.0,0.4,0.0,0.04838709677419355,0.5387096774193548,0.0,0.0,0.0,0.0,0.012903225806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cancer_Tumor,PC
2022_vanZyl_PNAS_Eye|Hu235Cornea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2022_Madissoon_NatGenet_Lung|HCA_A_LNG9387713,0.013927576601671309,0.0,0.04178272980501393,0.0,0.0,0.0,0.0,0.052924791086350974,0.002785515320334262,0.0,0.0,0.0,0.8857938718662952,0.0,0.0,0.002785515320334262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2020_Litvinukova_Nature_Heart|HCAHeart7702882,0.0,0.0,0.15948275862068967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3577586206896552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4827586206896552,0.0,0.0,0.0,Control,
2023_Monavarfeshani_PNAS_Eye|Hu056316ODONHallnuc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2020_Litvinukova_Nature_Heart|HCAHeartST13189996,0.30324909747292417,0.0,0.05776173285198556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6389891696750902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2023_Kumar_Nature_Breast|hbca_c23,0.829683698296837,0.0,0.0,0.0,0.0,0.11192214111922141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058394160583941604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2020_Habermann_SciAdv_Lung-COVID19|GSM5226587_L07cov,0.0,0.0,0.0,0.0,0.02158273381294964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9784172661870504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
2020_Litvinukova_Nature_Heart|HCAHeart9508629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19338422391857507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.806615776081425,0.0,0.0,0.0,Control,
2021_Garcia-Alonso_NatGenet_Endometrial|MRC_Endo8712032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Control,
2022_Gur_Cell_Sceleroderma|GSM5837613_AB8775,0.0,0.0,0.28125,0.0,0.0,0.0,0.0,0.0,0.0,0.234375,0.046875,0.0,0.0,0.046875,0.0,0.0,0.234375,0.0,0.15625,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
2023_Fonseca_NatGenet_Endometriosis|sample18,0.017478152309612985,0.0,0.9600499375780275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02247191011235955,0.0,0.0,0.0,0.0,Non-malignant disease,
2022_Reichart_Science_Heart|BO_H84_RV0_premrna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6756756756756757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32432432432432434,0.0,0.0,0.0,Non-malignant disease,
2022_Gur_Cell_Sceleroderma|GSM5837543_AB8453,0.0,0.0,0.4,0.014285714285714285,0.05714285714285714,0.0,0.0,0.0,0.0,0.24285714285714285,0.014285714285714285,0.0,0.0,0.11428571428571428,0.0,0.0,0.05714285714285714,0.0,0.1,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
2023_Fonseca_NatGenet_Endometriosis|sample41,0.020833333333333332,0.9305555555555556,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.0,0.0,0.006944444444444444,0.0,0.0,0.013888888888888888,0.0,0.0,0.0,0.0,Non-malignant disease,
2022_Emont_Nature_WAT|Hs_SAT_SVF_235-1A-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2023_Monavarfeshani_PNAS_Eye|Hu220OSONH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2021_Melms_Nature_Lung-COVID19|L08cov,0.0,0.0,0.020599250936329586,0.0,0.12359550561797752,0.0,0.0,0.018726591760299626,0.0,0.0,0.0,0.0,0.8370786516853933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
2023_Kumar_Nature_Breast|hbca_c96,0.8877092690894243,0.005308289097590854,0.10698244181298489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2022_Gur_Cell_Sceleroderma|GSM5837447_AB7859,0.0,0.0,0.6690647482014388,0.0,0.0,0.0,0.0,0.0,0.0,0.1510791366906475,0.007194244604316547,0.0,0.0,0.03597122302158273,0.0,0.0,0.1079136690647482,0.0,0.02877697841726619,0.0,0.0,0.0,0.0,0.0,Control,
2021_Melms_Nature_Lung-COVID19|L12cov,0.0,0.0,0.0,0.0,0.029069767441860465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9709302325581395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
2023_Kumar_Nature_Breast|hbca_c145,0.10157618213660245,0.07005253940455342,0.3450087565674256,0.47810858143607704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017513134851138354,0.0,0.0035026269702276708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2022_Reichart_Science_Heart|BO_H49_S0N_premrna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41475826972010177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5852417302798982,0.0,0.0,0.0,Control,
2022_Gur_Cell_Sceleroderma|GSM5837654_AB9103,0.0,0.0,0.8130841121495327,0.0,0.0,0.0,0.0,0.0,0.0,0.028037383177570093,0.08411214953271028,0.0,0.037383177570093455,0.009345794392523364,0.0,0.0,0.028037383177570093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
2022_Emont_Nature_WAT|Hs_SAT_SVF_239-1B-2,0.015901060070671377,0.0,0.9840989399293286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2023_Hickey_Nature_Intestine|B012-A-401,0.0,0.0,0.1506849315068493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7123287671232876,Control,
2022_Reichart_Science_Heart|BO_H19_S00_R2_premrna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003861003861003861,0.0,0.0,0.0,0.0,0.16216216216216217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833976833976834,0.0,0.0,0.0,Non-malignant disease,
2022_Gur_Cell_Sceleroderma|GSM5837449_AB7861,0.0,0.0,0.6296296296296297,0.0,0.0,0.0,0.0,0.0,0.0,0.21296296296296297,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.06481481481481481,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,Control,
2022_Nee_NatGenet_Breast|GSM5320154_scRNA_ctrl3,0.5441664154356346,0.0,0.0,0.0,0.0,0.4558335845643654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2022_Reichart_Science_Heart|BO_H06_LV0_premrna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5570652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4429347826086957,0.0,0.0,0.0,Non-malignant disease,
2022_Gur_Cell_Sceleroderma|GSM5837344_AB7447,0.0,0.0,0.6190476190476191,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.015873015873015872,0.0,0.0,0.031746031746031744,0.0,0.0,0.015873015873015872,0.0,0.031746031746031744,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
2022_Reichart_Science_Heart|BO_H20_LVN_premrna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08808290155440414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9119170984455959,0.0,0.0,0.0,Non-malignant disease,
2022_Gur_Cell_Sceleroderma|GSM5837436_AB7848,0.0,0.0,0.6864406779661016,0.0,0.0,0.0,0.0,0.0,0.0,0.15254237288135594,0.0,0.0,0.0,0.07627118644067797,0.0,0.0,0.0,0.0,0.0847457627118644,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
2022_Reichart_Science_Heart|BO_H81_LV0_premrna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2616822429906542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7383177570093458,0.0,0.0,0.0,Non-malignant disease,
2022_Reichart_Science_Heart|BO_H37_LV0_premrna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,Non-malignant disease,
2020_Litvinukova_Nature_Heart|HCAHeart9845435,0.0,0.0,0.0182648401826484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033268101761252444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9484670580560991,0.0,0.0,0.0,Control,
2022_Reichart_Science_Heart|BO_H15_RV0_premrna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2804878048780488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7195121951219512,0.0,0.0,0.0,Non-malignant disease,
2022_Emont_Nature_WAT|Hs_SAT_SVF_248-2A-1,0.0,0.0,0.9264705882352942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014705882352941176,0.0,0.0,0.0,Control,
2021_Pal_EMBO_Breast|GSM4909257_N-PM0095-Total,0.9693877551020408,0.030612244897959183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2023_Kumar_Nature_Breast|hbca_c50,0.6494974874371859,0.04648241206030151,0.2952261306532663,0.00628140703517588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2022_Reichart_Science_Heart|BO_H55_S00_premrna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11073253833049404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.889267461669506,0.0,0.0,0.0,Control,
2022_Hwang_NatGenet_PDAC|U1_Untreated,0.0,0.0,0.0,0.0,0.0,0.0,0.027245206861755803,0.0,0.029263370332996974,0.0,0.0,0.0,0.9434914228052472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cancer_Tumor,PC
