,Ductal,Fibroblast,Endothelial,Mural,Plasma,T&NK,B_GC,Dendritic_plasmacytoid,Macrophage,Monocyte,B_mature,Dendritic_classical,Platelet,Hematopoietic,Squamous,Mast&Basophil,Hepatocyte,Neuron_excitatory,Astrocyte,Oligodendrocyte_mature,Neuron_inhibitory,Oligodendrocyte_progenitor,Erythroid,Neutrophil,Melanocyte,Schwann,B_progenitor,Ciliated,Muller,Rod,Neuron_bipolar,Spermatocyte,Organ
2022_Gur_Cell_Sceleroderma|GSM5837523_AB8319,0.0,0.4262295081967213,0.0273224043715847,0.04918032786885246,0.4453551912568306,0.0,0.0,0.0,0.030054644808743168,0.0,0.0,0.0,0.0,0.0,0.02185792349726776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Skin
2022_Reichart_Science_Heart|IC_H04_LV0_premrna,0.0,0.4585987261146497,0.1503184713375796,0.2050955414012739,0.01019108280254777,0.012738853503184714,0.0,0.0,0.15414012738853503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008917197452229299,0.0,0.0,0.0,0.0,0.0,0.0,Heart
BICCN|HSB106_3_S1,0.0,0.00172459538339082,0.03615017245953834,0.004377819050145927,0.0,0.0021225789334040858,0.0,0.0,0.022154417617405147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3392809763863094,0.09591403555319714,0.351950119395065,0.11342531175378084,0.032899973467763334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
2023_Kong_Immunity_CD|N51_Epi_B,0.9473288186606471,0.0,0.0,0.0,0.0,0.0526711813393529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Intestine
BICCN|10X249-8_S01,0.0,0.0,0.004476943739740337,0.0,0.0,0.0,0.0,0.0,0.01402775705118639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6027458588270408,0.018355469332935383,0.021041635576779585,0.32233994926130427,0.01701238621101328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
2021_Ren_Cell_COVID|S-M047,0.0,0.0,0.0,0.0,0.004554170661553212,0.9110738255033557,0.0,0.0014381591562799617,0.0,0.033796740172579096,0.04554170661553212,0.0,0.003595397890699904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Blood
2021_Ren_Cell_COVID|S-M008-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001468668407310705,0.9985313315926893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Blood
ROSMAP|200316-B24-B_NYGC_S3,0.0,0.0014498757249378626,0.008233222866611434,0.0,0.0,0.0,0.0,0.0,0.009527754763877383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5398198011599006,0.1367543496271748,0.14213960231980116,0.130437033968517,0.031638359569179784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
2023_Kumar_Nature_Breast|hbca_c132,0.40485471296952513,0.1945428773919206,0.16282778171509568,0.08203401842664777,0.003986534372785258,0.031892274982282066,0.0,0.0,0.0037207654145995747,0.0,0.005935506732813608,0.006467044649184975,0.0,0.0,0.10223245924875975,0.0015060240963855422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Breast
2023_Kong_Immunity_CD|N105598_L2,0.11049543676662321,0.09354628422425032,0.03129074315514994,0.018578878748370272,0.2529335071707953,0.2242503259452412,0.0,0.0,0.14602346805736635,0.0,0.015319426336375489,0.05573663624511082,0.0,0.0,0.0,0.04432855280312908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007496740547588005,0.0,0.0,0.0,0.0,0.0,0.0,Intestine
2023_Kumar_Nature_Breast|hbca_c166,0.46068934444694754,0.26695201621986936,0.03931065555305249,0.026019373732822707,0.01103852218968236,0.10959675602613202,0.0,0.0,0.03322820455057445,0.0,0.0,0.007096192836224375,0.0,0.0,0.04359089885109259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024780355936021626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Breast
2022_Madissoon_NatGenet_Lung|WSSS8062680,0.30448557612139404,0.08087377021844255,0.3013173253293313,0.1103885275971319,0.004335501083875271,0.016508254127063533,0.00016675004168751042,0.0025012506253126563,0.02451225612806403,0.00783725195931299,0.014007003501750876,0.0050025012506253125,0.00016675004168751042,0.002001000500250125,0.1103885275971319,0.0065032516258129065,0.0,0.0,0.0,0.0,0.0,0.0,0.00016675004168751042,0.00016675004168751042,0.0,0.004335501083875271,0.0,0.004335501083875271,0.0,0.0,0.0,0.0,Lung
BICCN|10X215-7_S7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.773802654356607,0.011925370263512213,0.0,0.21427197537988074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
ROSMAP|200825-B48-B_NYGC_S1,0.0,0.0,0.008502451436728108,0.0,0.0,0.0,0.0,0.0,0.01539129895115745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5632718922609073,0.12828151182275183,0.13250170669645628,0.12995717743436977,0.022093961397629244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
2022_Dominguez-Conde_Science_CellTypist|CZINY-0108,0.0,0.0,0.0,0.0,0.03637660485021398,0.6280313837375179,0.0,0.0,0.1467546362339515,0.1080599144079886,0.06686875891583452,0.0,0.0,0.005884450784593438,0.0,0.008024251069900143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Intestine
2022_Gur_Cell_Sceleroderma|GSM5837034_AB11427,0.016129032258064516,0.8629032258064516,0.016129032258064516,0.02956989247311828,0.010752688172043012,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Skin
SEAAD|NW_TX0122-9,0.0,0.0017985611510791368,0.0,0.0,0.0,0.0,0.0,0.0,0.023381294964028777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5577787769784173,0.019109712230215826,0.11252248201438848,0.25393435251798563,0.03147482014388489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
2020_Habermann_SciAdv_Lung-COVID19|GSM5226581_L01cov,0.14113443501563197,0.14381420276909335,0.14292094685127288,0.01652523447967843,0.02188476998660116,0.16525234479678427,0.0,0.0,0.1782045556051809,0.0401965163019205,0.01027244305493524,0.007146047342563644,0.0,0.0,0.003573023671281822,0.005806163465832961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12326931665922286,0.0,0.0,0.0,0.0,Lung
BICCN|10X190-3_S3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
2021_Stephenson_NatMed_COVID19|BGCV08_CV0073,0.0,0.0,0.0,0.0,0.0,0.7082082082082082,0.0,0.0035035035035035035,0.0,0.027527527527527528,0.2527527527527528,0.008008008008008008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Blood
2022_Gur_Cell_Sceleroderma|GSM5837266_AB7080,0.0,0.6737400530503979,0.058355437665782495,0.14854111405835543,0.05305039787798409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029177718832891247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03713527851458886,0.0,0.0,0.0,0.0,0.0,0.0,Skin
2023_Kumar_Nature_Breast|hbca_c118,0.19127227062240013,0.28616278157130526,0.16278157130523507,0.0773879601287183,0.06655678518169689,0.11906443764225728,0.0,0.0,0.029589514166862882,0.0,0.0030609842241582294,0.004316772623812888,0.0,0.0,0.059806922533553096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Breast
BICCN|10X382-7_S66,0.0,0.005994005994005994,0.011988011988011988,0.01098901098901099,0.0,0.011988011988011988,0.0,0.0,0.04395604395604396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06993006993006994,0.7262737262737263,0.055944055944055944,0.06293706293706294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
2023_Monavarfeshani_PNAS_Eye|Hu220OSmRPE,0.0,0.18330151015448706,0.12445755945148412,0.013886478042006597,0.005033848290227391,0.10171845165769831,0.0,0.0,0.2817219232772088,0.0,0.003471619510501649,0.001215066828675577,0.0,0.0,0.0,0.0008679048776254123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11143898628710293,0.1728866516229821,0.0,0.0,0.0,0.0,0.0,0.0,Eye
2023_Kumar_Nature_Breast|hbca_c93,0.2774027643844423,0.36933461909353904,0.05609128897460624,0.023304403728704598,0.020090003214400513,0.1406300225008036,0.0,0.0,0.06444873031179685,0.0035358405657344907,0.0025715204114432656,0.006910961105753777,0.0,0.0,0.026679524268723883,0.0017679202828672453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007232401157184185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Breast
ROSMAP|200722-B38-A_Broad_S11,0.0,0.0,0.008561236623067776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6387633769322235,0.14181529924692826,0.06159334126040428,0.12699167657550536,0.02227506936187079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
2022_Gur_Cell_Sceleroderma|GSM5837197_AB14260,0.0,0.7810026385224275,0.10817941952506596,0.0712401055408971,0.0395778364116095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Skin
Velmeshev2019|5929_BA9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.020338983050847456,0.17966101694915254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
ROSMAP|201021-B60-A_NYGC_S2,0.0,0.0,0.009631490787269681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6194165270798436,0.11055276381909548,0.09031267448352875,0.13972640982691234,0.030360134003350085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
2022_Madissoon_NatGenet_Lung|WSSS8015043,0.06085043988269795,0.017595307917888565,0.016129032258064516,0.004398826979472141,0.0021994134897360706,0.03592375366568915,0.0,0.0,0.03519061583577713,0.024926686217008796,0.001466275659824047,0.002932551319648094,0.0,0.0,0.7624633431085044,0.001466275659824047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007331378299120235,0.0,0.0,0.0,0.03372434017595308,0.0,0.0,0.0,0.0,Lung
Evan2019|LC5579_b,0.0,0.0,0.05702970297029703,0.026534653465346534,0.0,0.0,0.0,0.0,0.004752475247524752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056633663366336635,0.08277227722772278,0.5857425742574257,0.12356435643564356,0.06297029702970297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
BICCN|10X391-7_S25,0.0,0.0017452006980802793,0.0031730921783277802,0.004283674440742504,0.0,0.005552911312073616,0.0,0.0,0.06631762652705062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.161510391876884,0.47786768205616376,0.1846739647786768,0.09487545613200063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
2023_Hickey_Nature_Intestine|B008-A-101,0.5670103092783505,0.140893470790378,0.0,0.10996563573883161,0.07560137457044673,0.044673539518900345,0.0,0.0,0.03436426116838488,0.0,0.027491408934707903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Intestine
BICCN|10X241-8_S13,0.0,0.0033143067575032224,0.0,0.0,0.0,0.0,0.0,0.0,0.009390535812925796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6267722334744983,0.029460504511139754,0.05984164978825263,0.25538574848094275,0.015835021174737618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
2023_Terekhova_Immunity_PBMC|L04,0.0,0.0,0.0,0.0,0.0,0.7754060324825987,0.0,0.020185614849187936,0.0,0.16635730858468678,0.038051044083526685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Blood
BICCN|10X133-2_S53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7655526141628061,0.0,0.0,0.2344473858371939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
ROSMAP|200702-B29-B_NYGC_S1,0.0,0.0,0.0071458246780224345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5334441213128376,0.13768176152887412,0.1470710427918571,0.13593685085168258,0.03872039883672621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
BICCN|10X205-1_S3,0.0,0.0,0.0,0.0,0.0013123359580052493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013560804899387576,0.0,0.09273840769903761,0.8923884514435696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
2021_Ren_Cell_COVID|S-S064,0.0,0.0,0.0,0.0,0.005040713454827452,0.33113609926328036,0.0,0.0,0.0,0.5587436991081814,0.06552927491275688,0.039550213260953856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Blood
2020_Adams_SciAdv_IPF|225I-b,0.013937282229965157,0.05749128919860627,0.039752929996832435,0.023123218245169466,0.0,0.04941400063351283,0.0,0.003801076971808679,0.6132404181184669,0.10627177700348432,0.004434589800443459,0.02866645549572379,0.0,0.0,0.0,0.008235666772252138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05163129553373456,0.0,0.0,0.0,0.0,Lung
2020_Drokhlyansky_Cell_EntericNerve|H3_S35,0.0,0.0,0.0,0.3893381251871818,0.0,0.0,0.0,0.0,0.004791853848457622,0.0,0.0,0.006289308176100629,0.013177598083258461,0.5345911949685535,0.0,0.0,0.0,0.0,0.0,0.0,0.004492362982929021,0.0,0.02605570530098832,0.0,0.0,0.021263851452530697,0.0,0.0,0.0,0.0,0.0,0.0,Intestine
2023_Kumar_Nature_Breast|hbca_c100,0.5372678109569715,0.10663061368445803,0.1748177756877498,0.040089348695038794,0.0,0.06748177756877498,0.0,0.0,0.030096402539383966,0.0,0.0,0.0,0.0,0.0,0.04079473312955561,0.0028215377380672465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Breast
ROSMAP|200306-B16-B_NYGC_S4,0.0,0.0,0.006647094665706531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5871046363485294,0.11992466626045532,0.10530105799590096,0.1647925552539744,0.016229989475433446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
Corina2020|brain_donor_19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7213868003341688,0.05054302422723475,0.0,0.20175438596491227,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
2021_Ren_Cell_COVID|S-S088-2,0.0,0.0,0.0,0.0,0.0038954869358669834,0.4318289786223278,0.0,0.0,0.0,0.4139667458432304,0.14451306413301662,0.0,0.005795724465558195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Blood
BICCN|10X380-8_S51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023462270133164237,0.0,0.0,0.9765377298668357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
BICCN|10X206-1_S11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8382027445772465,0.0,0.0,0.16179725542275344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
2022_Dominguez-Conde_Science_CellTypist|Pan_T7980370,0.0,0.0,0.0,0.0,0.0,0.53125,0.024857954545454544,0.0,0.026278409090909092,0.0,0.41761363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lymphatics
2021_Szabo_Immunity_COVID19|COV026_respiratory_airway_6days,0.3088450292397661,0.0,0.0,0.0,0.0,0.027412280701754384,0.0,0.0,0.14510233918128654,0.06578947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4298245614035088,0.0,0.0,0.0,0.023026315789473683,0.0,0.0,0.0,0.0,Airway
BICCN|10X375-1_S4,0.0,0.0,0.0,0.0,0.9599474720945502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007879185817465528,0.0,0.0,0.03217334208798424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
ROSMAP|200810-B46-A_NYGC_S1,0.0,0.0,0.00968109339407745,0.0,0.0,0.0,0.0,0.0,0.017027334851936218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47238041002277903,0.11685649202733485,0.23690205011389523,0.11566059225512529,0.03149202733485194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
2022_Guilliams_Cell_Liver|CS166,0.006758832565284178,0.010291858678955454,0.04531490015360983,0.0,0.0027649769585253456,0.01228878648233487,0.0,0.0,0.017050691244239632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002304147465437788,0.0,0.0,0.0,0.0,0.0,0.0,Liver
2023_Lake_Nature_Kidney|KB12,0.8227305218012866,0.03895639742673338,0.13831308077197998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kidney
BICCN|10X350-7_S01,0.0,0.0027879421502003832,0.0,0.0,0.0,0.0,0.0,0.0,0.01620491374803973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5250043561596097,0.013068478829064296,0.040947900331068134,0.3920543648719289,0.009932043910088865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
2021_Ren_Cell_COVID|S-M045,0.0,0.0,0.0,0.0,0.0,0.5633438135749954,0.0,0.004438690586277048,0.0,0.312742740891437,0.09950064730904383,0.01664508969853893,0.003329017939707786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Blood
2022_Gur_Cell_Sceleroderma|GSM5837519_AB8315,0.0,0.7123655913978495,0.02956989247311828,0.12634408602150538,0.07795698924731183,0.0,0.0,0.0,0.053763440860215055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Skin
Herring2022|RL2102,0.0,0.01227436823104693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4844765342960289,0.0753309265944645,0.03176895306859206,0.3410348977135981,0.055114320096269556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
Corina2020|brain_donor_34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7758450935346243,0.006892024942566459,0.0,0.21726288152280931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
ROSMAP|200715-B35-A_NYGC_S1,0.0,0.0012854296548621376,0.00411337489555884,0.0,0.0,0.0,0.0,0.0,0.00906227906677807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5084516999807186,0.14923838292949418,0.14634616620605437,0.14743878141268718,0.03406388585384665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
2023_Kong_Immunity_CD|N110204_E,0.8144523899134362,0.0,0.0,0.0,0.01881821603312006,0.14565299209634927,0.0,0.0,0.018441851712457658,0.0,0.0,0.0,0.0,0.0,0.0,0.0026345502446368085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Intestine
BICCN|10X376-3_S14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8196486195769093,0.00968088920760129,0.012907852276801721,0.1577626389386877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
2023_Kong_Immunity_CD|N134764_E,0.117191446371443,0.06886681259471292,0.02256272099680081,0.003872705842734467,0.07779087388449234,0.3778413874389628,0.0,0.0,0.13941741033844082,0.02710894089914127,0.040579222091261156,0.07644384576528035,0.0,0.0,0.0,0.04495706347870012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003367570298029971,0.0,0.0,0.0,0.0,0.0,0.0,Intestine
BICCN|10X243-5_S36,0.0010760401721664275,0.0,0.008967001434720229,0.00430416068866571,0.09146341463414634,0.0,0.0,0.0,0.00430416068866571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04913916786226686,0.18041606886657102,0.07317073170731707,0.5509325681492109,0.036226685796269725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
BICCN|10X388-4_S16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7412629070691025,0.003971405877680699,0.0,0.25476568705321684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
2020_Adams_SciAdv_IPF|207CO,0.031901041666666664,0.044596354166666664,0.017252604166666668,0.0048828125,0.0263671875,0.259765625,0.0068359375,0.005208333333333333,0.259765625,0.18489583333333334,0.11946614583333333,0.0263671875,0.0,0.0,0.0,0.00390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0087890625,0.0,0.0,0.0,0.0,Lung
BICCN|10X348-2_S01,0.0010053619302949062,0.004468275245755138,0.0051385165326184095,0.0018990169794459338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015862377122430743,0.04568811438784629,0.9181188561215371,0.007819481680071492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
2021_Pelka_Cell_CRC|C109_N_0_1_0_c1_v2,0.7433078393881453,0.0372848948374761,0.05975143403441682,0.027246653919694074,0.061663479923518165,0.04541108986615679,0.0,0.0,0.0,0.004302103250478011,0.008126195028680689,0.0,0.0,0.0,0.0,0.010994263862332695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019120458891013384,0.0,0.0,0.0,0.0,0.0,0.0,Intestine
2023_Terekhova_Immunity_PBMC|D11,0.0,0.0,0.0,0.0,0.0,0.8111583055906325,0.0,0.0,0.0,0.15509126391918265,0.03237286189874871,0.0,0.0,0.0013775685914361152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Blood
2020_Adams_SciAdv_IPF|157I-b,0.05308910276311705,0.009003415088481837,0.01272896615957777,0.0,0.0,0.13070475007761564,0.0049674014281279105,0.0034150884818379386,0.5249922384352685,0.07016454517230673,0.055883266066438994,0.06054020490530891,0.0,0.0,0.006519714374417882,0.0049674014281279105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06302390561937286,0.0,0.0,0.0,0.0,Lung
2022_Reichart_Science_Heart|IC_H04_RV0_premrna,0.0,0.5354573484069887,0.13257965056526208,0.2158273381294964,0.0,0.0,0.0,0.0,0.10071942446043165,0.0,0.0,0.0,0.0,0.0,0.0,0.0051387461459403904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010277492291880781,0.0,0.0,0.0,0.0,0.0,0.0,Heart
2023_Kong_Immunity_CD|I104689_N1,0.21866242520639248,0.07331667045368477,0.05938044383852155,0.01666287964856472,0.14610315837309704,0.16897674770885404,0.0,0.0,0.20510490040142393,0.014163447701280012,0.00552904642884193,0.03605241233053094,0.0,0.0,0.0,0.05332121487540711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027266530334014998,0.0,0.0,0.0,0.0,0.0,0.0,Intestine
BICCN|10X159-5_S24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8549298341534536,0.0,0.0,0.1450701658465464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
2022_Gur_Cell_Sceleroderma|GSM5837469_AB8008,0.0,0.8885869565217391,0.016304347826086956,0.07608695652173914,0.0,0.0,0.0,0.0,0.019021739130434784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Skin
