,PANGEA_annotation,SEN,PPV,CFS,score
Basal@Adams_2020_Lung|IPF,Squamous|Basal,0.6982809721398933,0.9019908116385911,0.8510981789399542,0.8123390440458306
Basal@Adams_2020_Lung|IPF,Squamous|Basal,0.6982809721398933,0.9019908116385911,0.8510981789399542,0.8123390440458306
myeloid dendritic cell@Kumar_2023_Breast_scRNA,Dendritic_classical|LAMP3,0.6659340659340659,0.8324175824175825,0.9665304490872372,0.8121994150208575
N01_NK_NCAM1@Wang_2023_Cancer|CRC,T&NK|NK_CXCR6,0.5823815309842041,0.9523147228293265,0.961314191552984,0.8108698426015165
Neutrophil 1@Garrido-Trigo_2023_Intestine|IBD,Neutrophil,1.0,0.5370121130551817,0.9900984304256644,0.8101289487617983
Endothelial cell@Kanemaru_2023_Heart,Endothelial|Capillary_general,0.6941789285578495,0.9993978739476479,0.7661986476806597,0.8100597924327337
Treg@Schulte-Schrepping_2020_Blood|COVID-19,T&NK|T_CD4_EM_Treg,0.6267100977198697,0.925,0.9167054643936128,0.8099895483753653
regulatory T cell@Schulte-Schrepping_2020_Blood|COVID-19,T&NK|T_CD4_EM_Treg,0.6267100977198697,0.925,0.9167054643936128,0.8099895483753653
cE09 (Best4)@Pelka_2021_Cancer|CRC,Ductal|BEST4,0.7495996506041637,0.9372042227884966,0.7564132743862259,0.8099799177150614
MAIT@Liu_2021_Blood|COVID-19,T&NK|T_MAIT,0.7229665071770335,0.7416557591623036,0.9908596346510796,0.809923927444036
naïve CD4+ T@Kim_2024_Blood|HCC,T&NK|T_CD4_N&CM,0.9921511362599251,0.5872407087294728,0.910261667170797,0.8094438867841115
B@Ren_2021_Blood|COVID-19,B_mature|Naive,0.5914342333415903,0.9988788018240389,0.8972752388829178,0.8093101357568921
fibroblast@Kumar_2023_Breast_scRNA,Fibroblast|IL6,0.7163731465041508,0.9998593492558906,0.7381544525238501,0.8086150455537394
Endothelial@Fan_2023_Cancer|CC,Endothelial|Venous_activated,0.6270662545356807,0.9950949029643847,0.8459202927515652,0.8081695037596222
Endothelial@Fan_2023_Cancer|CC,Endothelial|Venous_activated,0.6270662545356807,0.9950949029643847,0.8459202927515652,0.8081695037596222
NK_CD16hi@Liu_2021_Blood|COVID-19,T&NK|NK_CD16,0.872953951337221,0.6085225679843005,0.9930869380914288,0.8080131549051464
T4_naive@Perez_2022_Blood|SLE,T&NK|T_CD4_N&CM,0.9652216212571462,0.5502298023754482,0.992892098126858,0.8079002364298781
Mac@Park_2020_Thymus,Macrophage|LYVE1,0.8018539976825029,0.858560794044665,0.764751509691942,0.8074746522856184
Ionocyte@Sikkema_2023_Lung,Ductal|Ionocyte,0.8645276292335116,0.7195845697329377,0.8451226595007132,0.8070990235194369
Vascular endothelial@Reed_2024_Breast,Endothelial|Venous_activated,0.690164732486377,0.9438407353320162,0.806746153573856,0.806980042996116
Classical monocytes@Dominguez-Conde_2022_Multiple,Monocyte|Classical_general,0.6501579164187302,0.9703511408662385,0.8327334631273208,0.8068966843923865
MAIT@Dominguez-Conde_2022_Multiple,T&NK|T_MAIT,0.6454939162713962,0.8738135120044668,0.9269229168192332,0.8055976234364359
Arterial endothelial cell@Elmentaite_2020_Intestine|pIBD,Endothelial|Capillary_general,0.6816901408450704,0.9565217391304348,0.8016384244690151,0.805539413575051
Fibroblast@Reed_2024_Breast,Fibroblast|IL6,0.6458508058118185,0.9779898229746776,0.8263640933213856,0.8051546890282807
B_Naive@Liu_2021_Blood|COVID-19,B_mature|Naive,0.6880463948757899,0.8587942955920485,0.8819530174956943,0.804731080458626
alternatively activated macrophage@Kumar_2023_Breast_scRNA,Macrophage|LYVE1,0.6760128049453582,0.9446244022828937,0.8151406449803514,0.8044187974012805
B_naive@Stephenson_2021_Blood|COVID-19,B_mature|Naive,0.796152800435019,0.788417958670825,0.8285041956022036,0.8041724965553612
hepatocyte@TabulaSapiens_2022_Multiple,Hepatocyte,0.5700793350963355,0.9117824773413897,0.9999999998836272,0.8040360352273976
cP1 (Plasma IgA)@Pelka_2021_Cancer|CRC,Plasma,0.9927604038414184,0.5229867164798672,0.9999779470471744,0.8037269096523225
Tfh@Elmentaite_2020_Intestine|pIBD,T&NK|T_CD4_EM_Tfh,0.8663793103448276,0.6222910216718266,0.9594471880836404,0.8027387490392006
mucosal invariant T cell@Schulte-Schrepping_2020_Blood|COVID-19,T&NK|T_MAIT,0.6853932584269663,0.7899280575539568,0.9547146861265404,0.8025405596955857
MAIT@Schulte-Schrepping_2020_Blood|COVID-19,T&NK|T_MAIT,0.6853932584269663,0.7899280575539568,0.9547146861265404,0.8025405596955857
CD8+ Tem@Schulte-Schrepping_2020_Blood|COVID-19,T&NK|T_CD8_EMRA,0.6370490662336156,0.8555849820844368,0.9424770761303896,0.800882758102765
"effector memory CD8-positive, alpha-beta T cell@Schulte-Schrepping_2020_Blood|COVID-19",T&NK|T_CD8_EMRA,0.6370490662336156,0.8555849820844368,0.9424770761303896,0.800882758102765
Macrophage@Elmentaite_2020_Intestine|pIBD,Macrophage|LYVE1,0.7745901639344263,0.8289473684210527,0.797896481356449,0.8001691958245003
mural cell@Reichart_2022_Heart,Mural|CD36,0.7539537587869463,0.9609365059167833,0.7067794479747653,0.8000327616443053
Hematopoietic stem cells@Sikkema_2023_Lung,Hematopoietic,0.8333333333333334,0.6172839506172839,0.9945111599459724,0.7997810936403785
VEA@Reed_2024_Breast,Endothelial|Arterial,0.6528400597907325,0.9332264957264957,0.8383251553684865,0.7993471880260773
LE1@Reed_2024_Breast,Endothelial|Lymphatic_LYVE1,0.9558701082431307,0.5806777946383409,0.9198539820052124,0.7992531023981628
Ciliated Cells@Ziegler_2021_Nose|COVID-19,Ciliated,0.9846903270702854,0.5188852218555189,0.99833008738877,0.7990029409667871
Mono@Hao_2021_Blood,Monocyte|Classical_general,0.5897231728390878,0.9857276357148925,0.8761817062159981,0.7986069813537153
FB2@Reed_2024_Breast,Fibroblast|IL6,0.957406321277289,0.6303319975630057,0.8399364832677014,0.7973286383654326
Mast@Hwang_2022_Cancer|PDAC,Mast&Basophil,0.8754448398576512,0.754601226993865,0.7670456406582096,0.7972401584018267
Mast@Hwang_2022_Cancer|PDAC,Mast&Basophil,0.8754448398576512,0.754601226993865,0.7670456406582096,0.7972401584018267
HSC_CD38pos@Stephenson_2021_Blood|COVID-19,Hematopoietic,0.9964768056371109,0.5096096096096097,0.9935618195606702,0.7960980603272078
multiplet@Kim_2024_Blood|HCC,Dendritic_plasmacytoid,0.5070643642072213,1.0,0.9944048844395416,0.7959310482162884
DC-LAMP3@Fan_2023_Cancer|CC,Dendritic_classical|LAMP3,0.6444444444444445,0.7923497267759563,0.9869916859125292,0.7958024960531369
PV3@Reed_2024_Breast,Mural|RERGL,0.9514271631491688,0.5324089165266669,0.9891182138692436,0.7942484120832338
Naive B cells@Zhu_2020_Blood|COVID-19,B_mature|Naive,0.7840531561461794,0.7678201715468796,0.8296707247572064,0.7934208280902384
Tnaive/CM_CD8@Dominguez-Conde_2022_Multiple,T&NK|T_CD8_N&CM,0.5726188950134599,0.9629230437594309,0.9056676676554286,0.7933692664204314
cDC1@Elmentaite_2021_Intestine,Dendritic_classical|DC1,0.8571428571428571,0.6,0.9697369374554944,0.7930236385413072
Progenitor@Dominguez-Conde_2022_Multiple,Hematopoietic,0.9242424242424242,0.5632276194299478,0.9574854637734128,0.7928676116528213
BEST2+ Goblet cell@Elmentaite_2021_Intestine,Ductal|Goblet,0.76321915530429,0.8170167319330722,0.7984197673203616,0.792569151010036
DC_activated@Madissoon_2022_Lung,Dendritic_classical|LAMP3,0.6623093681917211,0.8106666666666666,0.92698954705363,0.7924879796867792
B_plasma_IgA@Madissoon_2022_Lung,Plasma,0.9834123222748815,0.508578431372549,0.9935417287094088,0.7920633141691503
CD4@Ren_2021_Blood|COVID-19,T&NK|T_CD4_N&CM,0.6204058568237995,0.8061185754957295,0.9920471891960112,0.791654557386007
CD16 Mono@Hao_2021_Blood,Monocyte|Non-classical,0.5851533742331289,0.926559160676122,0.9096587411467076,0.7900849484579539
CD16 Mono@Hao_2021_Blood,Monocyte|Non-classical,0.5850607138476634,0.9267534486108413,0.909536705529244,0.7900631256536319
B naive kappa@Hao_2021_Blood,B_mature|Naive,0.9010181939576031,0.6241183951901954,0.8763266639692138,0.7898698255322043
B06_B_IGHD@Wang_2023_Cancer|CRC,B_mature|Naive,0.7141623488773747,0.8797872340425532,0.7817038689388142,0.7889914358938225
Neutrophil@Chan_2021_Lung|SCLC,Neutrophil,0.96289592760181,0.5185185185185185,0.9826780572964464,0.7887117181807437
Neutrophil@Chan_2021_Lung|SCLC,Neutrophil,0.96289592760181,0.5185185185185185,0.9826780572964464,0.7887117181807437
Cycling T@Hirz_2023_Cancer|PRC,T&NK|T_CD8_exhausted,0.6546052631578947,0.7653846153846153,0.9776193405775448,0.7882724264705243
CD8+ T@Hwang_2022_Cancer|PDAC,T&NK|T_CD4_N&CM,0.9425259003453379,0.546169239565466,0.949356249310296,0.7876801744110279
VEV@Reed_2024_Breast,Endothelial|Venous_activated,0.942971712663074,0.5580491366721072,0.9261326616072716,0.7869517437601337
ILC3@Park_2020_Thymus,T&NK|ILC,0.5329768270944741,0.9522292993630573,0.960166031713951,0.7869226908251686
GC_B (I)@Dominguez-Conde_2022_Multiple,B_GC,0.8292682926829268,0.6496815286624203,0.9039016652477196,0.786753931943269
Endothelial ACKR1@Wu_2021_Cancer|BRCA,Endothelial|Venous_activated,0.6710041205812188,0.9227557411273486,0.7776154831181884,0.7837765774343824
Endothelial ACKR1@Wu_2021_Cancer|BRCA,Endothelial|Venous_activated,0.6710041205812188,0.9227557411273486,0.7776154831181884,0.7837765774343824
γδ T cell_2@Kim_2024_Blood|HCC,T&NK|T_gdT_TRDV2,0.5879454131918119,0.9853875476493011,0.8267274402136833,0.7824119525754213
VE_Peribronchial@Adams_2020_Lung|IPF,Endothelial|Venous_activated,0.7836538461538461,0.8660998937300743,0.7041724947707301,0.7818505944624379
type i pneumocyte@TabulaSapiens_2022_Multiple,Ductal|AT1,0.6492890995260664,0.7527472527472527,0.97772529378297,0.7818102869575881
B@Hao_2021_Blood,B_mature|Naive,0.5521292217327459,0.9998843796970748,0.862859242478895,0.7809864351644518
Macrophage_Alveolar@Adams_2020_Lung|IPF,Macrophage|Alveolar,0.9625545711350796,0.6338625121549063,0.7782867887626762,0.7801654179027506
T04_CD8_CD69@Wang_2023_Cancer|CRC,T&NK|T_MAIT,0.7390895892048851,0.659955769084115,0.9732594298986612,0.7800938335669145
CD8 T cell@Elmentaite_2020_Intestine|pIBD,T&NK|T_CD8_RM,0.5676470588235294,0.8693693693693694,0.9618831058476996,0.7800725716977515
Lymph@Park_2020_Thymus,Endothelial|Lymphatic_LYVE1,0.7217391304347827,0.6587301587301587,0.9937008306376424,0.7788392275575894
Mf@Gur_2022_Skin|Scleroderma,Macrophage|LYVE1,0.6914671006742618,0.7851108764519535,0.8645533124889067,0.77713791565281
CD16+ Monocyte@Bi_2021_Cancer|RCC,Monocyte|Non-classical,0.8722044728434505,0.6453900709219859,0.8297484230979469,0.7758819970507962
fibroblast@TabulaSapiens_2022_Multiple,Fibroblast|Universal,0.8360886277696178,0.6174332464055757,0.9044998667559736,0.7758008983048069
T8_naive@Perez_2022_Blood|SLE,T&NK|T_CD8_N&CM,0.5753857233871638,0.8233545395088887,0.9855849123320832,0.775794454557101
Alveolar fibroblasts@Sikkema_2023_Lung,Fibroblast|Alveolar,0.828251640293323,0.7272111148763131,0.7749881106841756,0.7757217184904613
myeloid cell@Kumar_2023_Breast_snRNA,Macrophage|LYVE1,0.6184377523941387,0.932822833275322,0.806144223963884,0.7747637679040862
CD8@Stephenson_2021_Blood|COVID-19,T&NK|T_CD8_EMRA,0.53864154802171,0.9017019455509102,0.9572568433093308,0.7746944512758609
cS01 (Endo arterial)@Pelka_2021_Cancer|CRC,Endothelial|Arterial,0.9441964285714286,0.5108695652173914,0.9624460661010478,0.7743124850301983
PVL@Shiao_2024_Breast|BRCA,Mural|RERGL,0.5389464594127806,0.9952160739913889,0.8581316257932229,0.7720977809762852
PVL@Shiao_2024_Breast|BRCA,Mural|RERGL,0.5389464594127806,0.9952160739913889,0.8581316257932229,0.7720977809762852
Mono_c5-CD16@Ren_2021_Blood|COVID-19,Monocyte|Non-classical,0.5718756434012765,0.9393939393939394,0.855966041333692,0.7718542439608009
CD4-positive helper T cell@Kumar_2023_Breast_scRNA,T&NK|T_CD4_activated,0.6968767653942377,0.7156472733300182,0.9219046583989282,0.7718158122939012
mammary gland epithelial cell@Kumar_2023_Breast_scRNA,Ductal|Gland_LTF,0.9589883200140511,0.5289757956435388,0.9039024723463188,0.7711228353947438
CD4+ T cells@Melms_2021_Lung,T&NK|T_CD4_N&CM,0.9939361982599525,0.5372283576772355,0.8584753042279765,0.7710485904572912
nk cell@TabulaSapiens_2022_Multiple,T&NK|NK_CD16,0.705736224028907,0.6578254920534681,0.9793252294372348,0.7689415885769798
M10_Mono_FCGR3A@Wang_2023_Cancer|CRC,Monocyte|Non-classical,0.6468926553672316,0.950207468879668,0.7395601923286547,0.7689086186879387
FGFBP2+ NK@Bi_2021_Cancer|RCC,T&NK|NK_CD16,0.8397565922920892,0.5579514824797843,0.9648242433091092,0.7674781530360988
Vascular-Endothelial_C@Adams_2020_Lung|IPF,Endothelial|Arterial,0.8491547464239272,0.6297010607521697,0.843445890196096,0.7668777973528569
VE_Arterial@Adams_2020_Lung|IPF,Endothelial|Arterial,0.8491547464239272,0.6297010607521697,0.843445890196096,0.7668777973528569
ILC@Hao_2021_Blood,T&NK|ILC,0.688,0.8775510204081632,0.7461527336135225,0.7665894699664227
CAFs@Quah_2023_Cancer|HNSCC,Fibroblast|LRRC15,0.7133594949667292,0.8670676068021568,0.7261231668642399,0.7658150558000105
Memory B cells@Fan_2023_Cancer|CC,B_mature|HSP,0.6651320571843955,0.7760814249363868,0.8695773165708178,0.7656691054202395
T12_CD4_SELL@Wang_2023_Cancer|CRC,T&NK|T_CD4_N&CM,0.789280677009873,0.5798963730569948,0.9775328284542888,0.7648408429034977
CD8+Tmem@Park_2020_Thymus,T&NK|T_CD8_activated,0.6538929440389294,0.7030739045127534,0.9693696233121888,0.7638340460064337
CD4 T cell@Elmentaite_2020_Intestine|pIBD,T&NK|T_CD4_N&CM,0.6454689984101749,0.7116564417177914,0.968725889512445,0.7634528602425931
CD4+ T cells@Habermann_2020_Lung|COVID-19,T&NK|T_CD4_N&CM,0.8507543103448276,0.5649373881932022,0.9251485407421458,0.7632590832128099
CD4+ T cells@Habermann_2020_Lung|COVID-19,T&NK|T_CD4_N&CM,0.8507543103448276,0.5649373881932022,0.9251485407421458,0.7632590832128099
kidney collecting duct intercalated cell@Lake_2023_Kidney,Ductal|Ionocyte,0.8308427309593911,0.6349664600492485,0.8425606033844207,0.7631740350812223
Basal Cells@Ziegler_2021_Nose|COVID-19,Squamous|Basal,0.8196333530455352,0.75,0.7216421518578319,0.7626657785033385
Basal Cells@Ziegler_2021_Nose|COVID-19,Squamous|Basal,0.8196333530455352,0.75,0.7216421518578319,0.7626657785033385
NK_ILC3 KIT@Fan_2023_Cancer|CC,T&NK|ILC,0.6151960784313726,0.8964285714285715,0.8039637649169138,0.7625270267480048
cS02 (Endo capillary)@Pelka_2021_Cancer|CRC,Endothelial|Capillary_general,0.8703703703703703,0.6550522648083623,0.7749529994435369,0.7616436133547199
Vascular-Endothelial_E@Adams_2020_Lung|IPF,Endothelial|Venous_activated,0.7724974721941354,0.8119022316684378,0.7024793263526883,0.7609301341737429
Pre-B@Dominguez-Conde_2022_Multiple,B_progenitor,0.9066666666666666,0.5528455284552846,0.8768079754096768,0.760300566398121
EC venous pulmonary@Sikkema_2023_Lung,Endothelial|Venous_C7,0.686818323465254,0.8452540747842762,0.7547278148943727,0.7595210836565772
T@Adams_2020_Lung|IPF,T&NK|T_CD4_RM_Th1,0.5365793069183953,0.8245061551674778,0.9897758968589904,0.7593725579383617
T@Adams_2020_Lung|IPF,T&NK|T_CD4_RM_Th1,0.5365793069183953,0.8245061551674778,0.9897758968589904,0.7593725579383617
Mono@Ren_2021_Blood|COVID-19,Monocyte|Classical_general,0.5537504918789096,0.987495916663642,0.8005533256242408,0.75929970851152
N02_NK_FCGR3A@Wang_2023_Cancer|CRC,T&NK|NK_CD16,0.7949046920821115,0.5538952745849297,0.9921482983429032,0.7587635110335195
Dendritic (conventional type 1)@Hwang_2022_Cancer|PDAC,Dendritic_classical|DC1,0.712707182320442,0.6482412060301508,0.945386235589011,0.7587272485844397
B cells@Hirz_2023_Cancer|PRC,B_mature|Memory_unswitched,0.6180197594501718,0.9922413793103448,0.7117657935574235,0.7585524275798645
T_gdT_c14-TRDV2@Ren_2021_Blood|COVID-19,T&NK|T_gdT_TRDV2,0.7306953990959193,0.5974986075244316,0.9980780909220496,0.7581339249726978
"CD16-negative, CD56-bright natural killer cell, human@Schulte-Schrepping_2020_Blood|COVID-19",T&NK|NK_CD56,0.809375,0.5418410041841004,0.9923876545430084,0.7578228023085938
NK CD56bright@Schulte-Schrepping_2020_Blood|COVID-19,T&NK|NK_CD56,0.809375,0.5418410041841004,0.9923876545430084,0.7578228023085938
Epi@Ren_2021_Blood|COVID-19,Ductal|KLK7,0.5044232130219392,0.9551088777219431,0.9011705002862452,0.757213423346816
Fibro_adventitial@Madissoon_2022_Lung,Fibroblast|Universal,0.6238938053097345,0.9012784090909091,0.7692921684905228,0.7562876073313037
crypt@Elmentaite_2020_Intestine|pIBD,Ductal|Gastrointestinal_common,0.8941176470588236,0.5428571428571428,0.8848665989417864,0.7544885877207045
cTNI25 (NK XCL1+)@Pelka_2021_Cancer|CRC,T&NK|NK_CD56,0.5822021116138764,0.7583497053045186,0.9718209413557044,0.7542405032523439
ILC@Hao_2021_Blood,T&NK|ILC,0.688,0.8349514563106796,0.7461527336135225,0.7539787970417287
cTNI08 (CD4+ Treg)@Pelka_2021_Cancer|CRC,T&NK|T_CD4_RM_Treg,0.5385391444713479,0.8266997057457023,0.962614789131046,0.7539441855620478
Inflammatory fibroblasts@Garrido-Trigo_2023_Intestine|IBD,Fibroblast|IL24,0.8019323671497585,0.7614678899082569,0.701192994925219,0.7537181415130433
Mono2@Hirz_2023_Cancer|PRC,Monocyte|Classical_IL1R2,0.619600725952813,0.9363686231486561,0.7372160651340726,0.7534443612893111
Activated CD4 T@Elmentaite_2021_Intestine,T&NK|T_CD4_activated,0.7160493827160493,0.634375,0.9414553499307672,0.7534068895954067
M01_Mono_CD14@Wang_2023_Cancer|CRC,Monocyte|Classical_general,0.546046511627907,0.9628212137780208,0.8133871429681817,0.7533975384905025
cB2 (B GC-like)@Pelka_2021_Cancer|CRC,B_mature|Memory_unswitched,0.6768781302170284,0.8709989258861439,0.7236579320683285,0.7528130567560414
T_CD8_c09-SLC4A10@Ren_2021_Blood|COVID-19,T&NK|T_MAIT,0.5978254930885647,0.7143230186708448,0.996226785185484,0.7521003026101057
Goblet@Garrido-Trigo_2023_Intestine|IBD,Ductal|Goblet,0.9373881932021467,0.6275449101796408,0.716574801956481,0.7497939657878016
CytoT_GZMK+@Perez_2022_Blood|SLE,T&NK|T_CD8_EM,0.6142872389626098,0.6995644687531652,0.9795068024929844,0.7494377486555527
CD4_CD45RAnegCD28pos@Liu_2021_Blood|COVID-19,T&NK|T_CD4_activated,0.700744202324217,0.6269616149708981,0.9544182024642957,0.7484791835751547
PI16@Buechler_2019_Fibroblast,Fibroblast|Universal,0.6846892369883779,0.7234383342231714,0.8415873039687,0.7470185700103648
Goblet@Adams_2020_Lung|IPF,Ductal|Club,0.8379013312451057,0.6391875746714456,0.7762387019221664,0.7463436329174482
NPNT@Buechler_2019_Fibroblast,Fibroblast|Alveolar,0.9242871189773845,0.5529411764705883,0.8108875051615367,0.7455592231355012
cDC2_2@Hao_2021_Blood,Dendritic_classical|DC2,0.5305026842362128,0.9636524822695035,0.8096739493902172,0.7452570027117046
NKs@Zhu_2020_Blood|COVID-19,T&NK|NK_CD16,0.7027027027027027,0.5909090909090909,0.9950042615002822,0.7447989894611247
KRT1_KRT10@Gur_2022_Skin|Scleroderma,Squamous|Keratinocyte_spinous,0.5275152862701501,0.9285714285714286,0.8426349721401973,0.74455470980917
cTNI11 (CD8+GZMK+)@Pelka_2021_Cancer|CRC,T&NK|T_CD8_EM,0.5020088813702686,0.8463458110516934,0.9708689068631728,0.7444004278305174
B cell@COMBAT_2022_Blood|COVID-19,B_mature|Naive,0.562997107736804,0.8825758917502037,0.8265090597555592,0.7433076698842276
CD8_Naive_Naive @Liu_2021_Blood|COVID-19,T&NK|T_CD8_N&CM,0.5589289983265598,0.7574923052000648,0.9654357483630662,0.7421404123911872
CD8.EM@Stephenson_2021_Blood|COVID-19,T&NK|T_CD8_EM,0.6079716656975207,0.7291111956383923,0.9216270704317652,0.7420117394807201
CD4_Mem@Liu_2021_Blood|COVID-19,T&NK|T_CD4_activated,0.6442162596544488,0.6642881476093582,0.9542006518380992,0.7418953200745614
gdT@Hao_2021_Blood,T&NK|T_gdT_TRDV2,0.5311229277447607,0.9173419773095624,0.8347537458413054,0.7409033602361855
T_cells_c3_CD4+_Tfh_CXCL13@Wu_2021_Cancer|BRCA,T&NK|T_CD4_CXCL13,0.6052514463729417,0.6834170854271356,0.9813333110637248,0.740422151102741
DC_Langerhans@Adams_2020_Lung|IPF,Dendritic_classical|Langerhans,0.55625,0.8436018957345972,0.858213877042016,0.7384725691067653
Dendritic_Langerhans@Adams_2020_Lung|IPF,Dendritic_classical|Langerhans,0.55625,0.8436018957345972,0.858213877042016,0.7384725691067653
B_Naive_IgMpos@Liu_2021_Blood|COVID-19,B_mature|Naive,0.7446598751232336,0.613128416039829,0.8815629876048295,0.738336347062816
Cytotoxic CD8 T cells@Zhu_2020_Blood|COVID-19,T&NK|T_CD8_EMRA,0.6506059710316288,0.6256395679363275,0.9853323055603964,0.7374654151646388
T03_CD8_CCL4@Wang_2023_Cancer|CRC,T&NK|T_CD8_activated,0.7111129189716889,0.5875907502016671,0.9544523066352708,0.7360758746434235
B cell@Garrido-Trigo_2023_Intestine|IBD,B_mature|Memory_unswitched,0.7701915070774354,0.6150265957446809,0.8376084022193098,0.7348147787365512
Naïve B cell@Garrido-Trigo_2023_Intestine|IBD,B_mature|Naive,0.5894428152492669,0.8340248962655602,0.8031595059213409,0.733625072972389
DC@Gur_2022_Blood|Scleroderma,Dendritic_classical|DC2,0.6196078431372549,0.7939698492462312,0.7985180273157078,0.732377871993731
Endothelia_vascular_venous_systemic@Madissoon_2022_Lung,Endothelial|Venous_activated,0.6624539231174302,0.7121426549674498,0.832147737419018,0.7322190732984176
CD4_Treg FOXP3@Fan_2023_Cancer|CC,T&NK|T_CD4_RM_Treg,0.5166937721228355,0.8819399085564991,0.8606606670329762,0.7319836704225073
cDC1-CLEC9A@Fan_2023_Cancer|CC,Dendritic_classical|DC1,0.68125,0.5828877005347594,0.9865501987728044,0.7317064191255244
Trm_Tgd@Dominguez-Conde_2022_Multiple,T&NK|T_CD8_KLRC2,0.5654130971395382,0.8435875216637782,0.8196568219520161,0.7312109555347095
fibroblast@Monavarfeshani_2023_Eye,Fibroblast|CD36,0.5144815536590283,0.9796545105566219,0.7712406770532301,0.7298118194461282
"CD8-positive, alpha-beta memory T cell@Kumar_2023_Breast_scRNA",T&NK|T_CD8_activated,0.7296101597876438,0.6064460307159852,0.8768179142781599,0.7293413137970075
CD8 FGFBP2@Garrido-Trigo_2023_Intestine|IBD,T&NK|T_CD8_EMRA,0.5882352941176471,0.7964601769911505,0.8256662790885397,0.7286291873790267
Tem/emra_CD8@Dominguez-Conde_2022_Multiple,T&NK|T_CD8_EMRA,0.5728852997536271,0.8446170921198668,0.7984153623520244,0.7283142538264558
CAF_MMP11@Fan_2023_Cancer|CC,Fibroblast|LRRC15,0.611875,0.8833082706766917,0.713252468370599,0.727790020878968
CD4_Th CXCL13@Fan_2023_Cancer|CC,T&NK|T_CD4_CXCL13,0.575841828853877,0.8415349887133183,0.7905011951261457,0.7262608589859292
Capillary@Shiao_2024_Breast|BRCA,Endothelial|Capillary_general,0.560127019190943,0.9485620762216507,0.7141587728763669,0.7239618566767243
Macrophage2@Hirz_2023_Cancer|PRC,Macrophage|CX3CR1,0.7174460935312238,0.6248780487804878,0.8431120779820835,0.723030500789249
T11_CD4_BHLHE40@Wang_2023_Cancer|CRC,T&NK|T_CD4_activated,0.7248842467965974,0.5301622302724839,0.9782872826877124,0.721740846687354
normal luminal mature@Shiao_2024_Breast|BRCA,Ductal|Gland_MUCL1,0.8287114442202363,0.5170689593150832,0.8737904021554993,0.7207528324764244
cE04 (Enterocyte 1)@Pelka_2021_Cancer|CRC,Ductal|Colonocyte,0.8922129344478662,0.5897063099738296,0.7097387631685904,0.7201134761896182
alpha-beta T cell@MacParland_2018_Liver,T&NK|T_CD4_N&CM,0.5535900104058272,0.6742712294043093,0.9996681459020824,0.7199343727374042
NK cells@Melms_2021_Lung,T&NK|NK_CD16,0.561886968706212,0.7547051442910916,0.8742667121625047,0.7183841433556607
conventional dendritic cell@Kumar_2023_Breast_scRNA,Dendritic_classical|EREG,0.5972396486825596,0.6801943412403544,0.9105016712395194,0.717828666213805
CD8 TEM@Hao_2021_Blood,T&NK|T_CD8_EMRA,0.544662851455586,0.7444734157125042,0.9109713721562196,0.7175087906721788
CAFs myCAF-like@Wu_2021_Cancer|BRCA,Fibroblast|LRRC15,0.6456140350877193,0.7218045112781954,0.7913473530182508,0.7171113060705756
Mono1@Hirz_2023_Cancer|PRC,Monocyte|Non-classical,0.5535211267605634,0.8694690265486725,0.765059533854244,0.7167392417528379
ILC3@Dominguez-Conde_2022_Multiple,T&NK|ILC,0.5365853658536586,0.8262910798122066,0.8247724593850605,0.7151031312559766
cTNI06 (CD4+ TFH)@Pelka_2021_Cancer|CRC,T&NK|T_CD4_EM_Tfh,0.5604113110539846,0.666157372039725,0.9773900926239198,0.7145795023957001
B_c03-CD27-AIM2@Ren_2021_Blood|COVID-19,B_mature|Memory_switched,0.6890880599856479,0.5729715907015258,0.9207706541220256,0.7137066792617995
Mono_c3-CD14-VCAN@Ren_2021_Blood|COVID-19,Monocyte|Classical_general,0.7202955390061546,0.5932875999661235,0.8487420461309627,0.7131549559858306
B_mem_switched@Reed_2024_Breast,B_mature|Memory_unswitched,0.8659666460778258,0.5162002945508101,0.8045267210196353,0.7111370327892753
Nonclassical monocytes@Dominguez-Conde_2022_Multiple,Monocyte|Non-classical,0.509504132231405,0.95655546935609,0.7369902883694156,0.7108422152432673
Macro@Ren_2021_Blood|COVID-19,Macrophage|ISG,0.7175259652554609,0.5407321610333088,0.9238346281460562,0.7103483125120933
endothelial cell of lymphatic vessel@TabulaSapiens_2022_Multiple,Endothelial|Lymphatic_LYVE1,0.5674603174603174,0.6529680365296804,0.960491173815006,0.7086638280996375
CD14_mono@Stephenson_2021_Blood|COVID-19,Monocyte|Classical_general,0.7718172484599589,0.5013912481632398,0.9114768145308976,0.7065544211515293
Vascular_ACKR1@Gur_2022_Skin|Scleroderma,Endothelial|Venous_general,0.6254191817572099,0.6419965576592083,0.8780235693774417,0.7064314466394849
EC venous systemic@Sikkema_2023_Lung,Endothelial|Venous_general,0.6422144273295715,0.5847798916817109,0.9218262160795864,0.7021671608750926
Epi-Secretory@Ren_2021_Blood|COVID-19,Ductal|Club,0.5682704811443433,0.7381756756756757,0.8249779552128296,0.7020785808283655
Macrophages@Elmentaite_2021_Intestine,Macrophage|LYVE1,0.8134796238244514,0.5851183765501691,0.7234156838613626,0.7009054642763043
Tnaive/CM_CD4@Dominguez-Conde_2022_Multiple,T&NK|T_CD4_N&CM,0.5237560903587775,0.7477340752919354,0.8778578219452055,0.7005408751749785
