,Organ,Ductal|Gland_MUCL1,Ductal|DEFB4A,T&NK|T&NK_ISG,T&NK|T_CD8_exhausted,T&NK|T_MAIT,T&NK|T_CD8_EMRA,T&NK|T_CD8_EM,T&NK|T_CD4_N&CM,T&NK|T_gdT_TRDV2,T&NK|T_CD8_MHCII,T&NK|NK_CD56,T&NK|T_CD8_N&CM,T&NK|NK_CD16,T&NK|T_CD4_EM_Th22,T&NK|T_CD4_EM_Tfh,T&NK|T_CD4_EM_Treg,T&NK|T_gdT_TRDV1,Monocyte|Classical_general,Monocyte|ISG,Monocyte|Non-classical,Monocyte|Intermediate,B_mature|Naive,B_mature|Memory_switched,B_mature|Memory_unswitched,B_mature|Memory_atypical,Dendritic_classical|DC3,Dendritic_classical|DC2,Dendritic_classical|DC1,Ductal|Gland_LTF,Fibroblast|IL6,Fibroblast|HSP,Fibroblast|Universal,Fibroblast|KLK1,Endothelial|Venous_activated,Endothelial|Capillary_activated,Endothelial|Arterial,Endothelial|Capillary_general,Endothelial|Lymphatic_LYVE1,Endothelial|Venous_general,Squamous|Myoepithelial,T&NK|T_CD8_activated,T&NK|T_CD4_activated,T&NK|T_CD8_RM,T&NK|T_CD4_RM_Th1,Mural|FGF7,Mural|RERGL,Mural|CD36,Ductal|Enterocyte,Ductal|Gastrointestinal_common,Ductal|Goblet,Ductal|Tuft,T&NK|T_CD4_RM_Th17,T&NK|T&NK_HSP,T&NK|T_CD4_EM_Th1,T&NK|ILC,T&NK|T_CD4_Eff_IL17,T&NK|NK_CXCR6,Endothelial|Sinusoidal,Endothelial|BMP4,Endothelial|Venous_C7,Macrophage|LYVE1,Macrophage|EREG,Monocyte|Classical_IL1R2,Monocyte|HSP,Endothelial|CXCR4,Macrophage|CX3CR1,Monocyte|Classical_CCL4,Monocyte|Classical_FABP5,Ductal|Pancreatobiliary_ductal,Ductal|Pancreatobiliary_acinar,Dendritic_classical|FCGR3A,Dendritic_classical|EGR,Dendritic_classical|LAMP3,B_mature|CCL4,B_mature|HSP,T&NK|T_CD4_EM_Th2,Endothelial|Capillary_BBB,Mural|SPINT2,Fibroblast|CST2,Fibroblast|Alveolar,Fibroblast|LRRC15,T&NK|T_CD4_CXCL13,T&NK|T_CD4_RM_Treg,Dendritic_classical|ISG,Macrophage|Alveolar,Dendritic_classical|EREG,Dendritic_classical|AS-DC,Mural|TNFAIP6,Squamous|Eccrine,Squamous|Keratinocyte_basal,Squamous|Keratinocyte_spinous,Squamous|MHCII,Fibroblast|GREM2,Fibroblast|IL24,Fibroblast|CLDN1,Macrophage|MATK,Squamous|Corneal,Ductal|Conjunctival,Ductal|KLK7,Ductal|Club,Fibroblast|Corneal,Fibroblast|COX15,Macrophage|HSP,Fibroblast|CD36,Fibroblast|Chondrocyte,Squamous|Keratinocyte_granular,Squamous|HFSC,Endothelial|Venous_ISG,Fibroblast|CCL19,Fibroblast|Dermal-sheath,Ductal|Gland_CA6,T&NK|T_CD8_KLRC2,Endothelial|Capillary_aerocyte,Mural|LAMC3,Ductal|Ependymal,Dendritic_classical|HSP,Dendritic_classical|ACY3,B_mature|EGR,Fibroblast|SYT1,Macrophage|ISG,Fibroblast|ISG,Squamous|Ciliary,T&NK|T_CD4_EM_Th17,B_mature|ISG,Fibroblast|COCH,Endothelial|Lymphatic_HGF,Ductal|Proximal-tubule,Ductal|Ionocyte,Ductal|Thick-ascending,Ductal|Collecting-duct,Endothelial|Venous_DPEP1,Fibroblast|ITGB8,Dendritic_classical|Langerhans,Ductal|AT2,Ductal|AT1,Fibroblast|CLEC14A,Mural|ISG,Squamous|Keratinocyte_activated,Ductal|Submucosal_mucous,Ductal|Submucosal_serous,Squamous|Basal,T&NK|T_CD4_Eff_IL13,Fibroblast|Satellite,Ductal|Gland_SOX17,Ductal|BEST4,Ductal|Colonocyte,Fibroblast|NRG1,Fibroblast|ADAMDEC1,Squamous|McSC,B_mature|GBP,Dendritic_classical|CXCL9,Squamous|cTEC,Ductal|Urothelial,Endothelial|Venous_CXCL10,Ductal|AT0,Ductal|Trophoblast_extravillous,Squamous|Sebaceous,Ductal|Trophoblast_villous,Squamous|Trophoblast,Ductal|thin-limb,Mural|ROBO2,Squamous|Umbrella,Ductal|Gastric,Ductal|Gingival,T&NK|T_CD4_Eff_IFNG
BICCN|10X219-6_S01,Brain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44,,,,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROSMAP|201002-B56-A_NYGC_S4,Brain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05952380952380952,,,,,0.9404761904761905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_Pal_EMBO_Breast|GSM4909260_N-N1105-Epi,Breast,0.7095864661654135,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28978696741854637,,,,,,,,,,,0.9949874686716792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005012531328320802,,,,,,,,,,0.0006265664160401002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_Reichart_Science_Heart|BO_H25_S00_premrna,Heart,,,,,,,0.017241379310344827,0.43103448275862066,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,0.18478260869565216,0.7608695652173914,,0.017391304347826087,,,,,,,0.09194029850746269,0.1928358208955224,,,,,,,,,,,,,0.03695652173913044,0.9821428571428571,,,,,0.017857142857142856,,,,,,,,,,,,0.7152238805970149,,,,0.05172413793103448,,,,,,,,,,,,,,,,,,,,,,0.38095238095238093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6190476190476191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_Stephenson_NatMed_COVID19|MH9143273,Blood,,,,,,0.225031605562579,0.02629582806573957,0.42376738305941847,0.010113780025284451,,,0.09279393173198483,0.14285714285714285,0.06093552465233881,0.01820480404551201,,,1.0,,,,0.8286118980169972,0.13739376770538245,0.012039660056657223,0.021954674220963172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_Stephenson_NatMed_COVID19|BGCV13_CV0326,Blood,,,0.008771929824561403,,,0.02631578947368421,,0.18640350877192982,,,0.039473684210526314,0.12280701754385964,0.5372807017543859,,,,,,,,,0.7785714285714286,0.11428571428571428,0.06428571428571428,,,,,,,,,,,,,,,,,,0.07894736842105263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04285714285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_Dominguez-Conde_Science_CellTypist|Pan_T8010320,Intestine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6694214876033058,0.1487603305785124,0.008264462809917356,,,,,,,,,0.05785123966942149,,,,0.03305785123966942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08264462809917356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_Reichart_Science_Heart|ED_DT4_LV0_premrna,Heart,,,,,,,,0.8661971830985915,,,,0.014084507042253521,0.11971830985915492,,,,,,,,,,,,,,,,,,,,,,,0.13566739606126915,0.6608315098468271,0.01312910284463895,0.13129102844638948,,,,,,,0.11861111111111111,0.35,,,,,,,,,,,0.00437636761487965,,0.037199124726477024,0.9645608628659477,,,,0.015317286652078774,0.03543913713405239,,,,,,,,,,,,0.5313888888888889,,,,,,,,,,,,,,,,,,,,,,,,,,0.5012106537530266,,,,,,,,,0.002188183807439825,,,,,,,,,,,,,,,,,,,,,,,0.49878934624697335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023_Terekhova_Immunity_PBMC|K02,Blood,,,,,0.025749261291684256,,0.06585056986070072,0.5462220346137611,0.006331785563528915,,0.01266357112705783,0.05318699873364289,0.2465175179400591,,,0.024905023216547067,,0.8252427184466019,,0.17475728155339806,,0.2230769230769231,0.3230769230769231,0.4153846153846154,0.038461538461538464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018573237653018153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_Ren_Cell_COVID|S-S033,Blood,,,,,0.04462003253544039,0.10759934929119219,,0.12967696955612362,,,,,0.7181036486172437,,,,,,,,,0.26108374384236455,0.6403940886699507,0.09359605911330049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0049261083743842365,,,,,,,,,,,,,,,
2023_Terekhova_Immunity_PBMC|FH02,Blood,,,,,0.06301824212271974,0.053482587064676616,0.08830845771144279,0.5883084577114428,0.010364842454394693,,0.007877280265339967,0.09867330016583747,0.07006633499170813,0.01990049751243781,,,,0.7474048442906575,,0.25259515570934254,,0.5211267605633803,0.2605633802816901,0.21830985915492956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_Elmentaite_Nature_Intestine|Human_colon_16S8117831,Intestine,,,,,,,,,,,,,0.05472636815920398,,,,,,,,,,,,,,,,,,,0.9885057471264368,,,,,,,,,0.25870646766169153,0.03482587064676617,,,,,,,0.08237861429350792,0.287506819421713,0.009819967266775777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6517412935323383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24877250409165302,0.37152209492635024,,0.011494252873563218,,,,,,,,,,,,,,,,,
2020_Habermann_SciAdv_Lung-COVID19|GSM5226584_L04covaddon,Lung,,,,,0.030395136778115502,,,0.8890577507598785,,,,,0.08054711246200608,,,,,,,,,,,,,,,,,,,0.0502283105022831,,,,0.12244897959183673,,0.7040816326530612,0.02040816326530612,,,,,,,,,,,,,,,,,,,,,0.1326530612244898,0.41935483870967744,0.07661290322580645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004032258064516129,,,,,,,,0.9497716894977168,,,,,,,,,0.02040816326530612,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_Ren_Cell_COVID|S-M056,Blood,,,,,,0.19128787878787878,,0.24621212121212122,,,,0.015151515151515152,0.03409090909090909,,0.015151515151515152,0.05303030303030303,,,,,,0.851123595505618,,0.14887640449438203,,,,,,,,,,,,,,,,,0.045454545454545456,0.3996212121212121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morabito2021|Sample_27,Brain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012658227848101266,,,,,0.9873417721518988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023_Lake_Nature_Kidney|KB7,Kidney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35714285714285715,,0.13095238095238096,,,,,,,,,,,,,,,,,,,,0.03571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5646656905807711,0.06149341142020498,0.3611517813567594,0.012201073694485115,0.47619047619047616,,,,,,,,,,,,,0.0004880429477794046,,,,,,,,,,,,,,,,,,,,,
2021_Elmentaite_Nature_Intestine|Human_colon_16S8000473,Intestine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5581395348837209,0.20930232558139536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10465116279069768,0.12790697674418605,,,,,,,,,,,,,,,,,,,
2023_Kumar_Nature_Breast|hbca_c131,Breast,0.6458333333333334,,,0.002824858757062147,,,,0.09887005649717515,,,,,0.01694915254237288,,,,,,,,,,,,,,,,0.3541666666666667,0.9192429022082019,0.04037854889589906,0.04037854889589906,,0.6104218362282878,0.11331679073614558,0.09594706368899918,,0.02729528535980149,0.14971050454921422,1.0,0.4774011299435028,0.3672316384180791,,,0.49109653233364575,0.5089034676663543,,,,,,,0.01977401129943503,,,,0.01694915254237288,,,,0.19642857142857142,0.4642857142857143,,,,0.3392857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0033085194375516956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BICCN|10X230-1_S01,Brain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011943539630836048,,,,,0.988056460369164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_Ren_Cell_COVID|S-M037,Blood,,,,,0.0488212927756654,,,0.30342205323193916,0.06904942965779468,,0.01155893536121673,0.17140684410646387,0.09536121673003803,,,0.01064638783269962,,0.47770700636942676,,0.1178343949044586,0.025477707006369428,0.7057837384744342,0.01592623637887678,0.27829002514668905,,,,,,,,,,,,,,,,,0.05049429657794677,0.23923954372623574,,,,,,,,,,,,,,,,,,,,,0.050955414012738856,,,,0.012738853503184714,0.31528662420382164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_Ren_Cell_COVID|S-HC020-1,Blood,,,,,,,,,,,,,,,,,,,,,,0.6150656530753282,0.1734623358673117,0.21147201105736005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_Cheng_Cell_Myeloid|OV-P20190304-N,Unspecified,,,,,,,,,,,,,,,,,,0.056338028169014086,,0.11267605633802817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05084745762711865,0.8135593220338984,0.014084507042253521,0.04225352112676056,,,0.704225352112676,0.07042253521126761,,,,,,,,,,,,,,,,,0.06779661016949153,,,,,,,,,,,,,,,,,,0.01694915254237288,,,,,,,,,,,,,,,,,0.05084745762711865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_Perez_Science_SLE|dmx_YE_7-19,Blood,,,0.006832934745473181,,0.0213660613387296,0.14291345825339677,0.05968305694988305,0.4428792935796694,,0.008751412577856036,0.012483246169614465,0.12730283041181573,0.1465401697721479,0.010407085227720691,0.004520249139313027,0.01072245144674253,,0.3992956691143414,0.4992507118237674,0.09268694739997003,0.008766671661921174,0.8436826218197498,0.09379042690815007,0.04678740836567486,0.010564898663216905,0.6583629893238434,0.15658362989323843,0.06583629893238434,,,,,,,,,,,,,,0.0055977503876376445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11921708185053381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00517464424320828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_Pelka_Cell_CRC|C124_N_0_3_0_c1_v2,Intestine,,,,,,0.08906882591093117,0.024291497975708502,0.5020242914979757,,,,,,,,,,,,,,,,,,,,,,,,0.927536231884058,,,,0.09411764705882353,0.6705882352941176,0.11764705882352941,0.058823529411764705,,,,0.044534412955465584,,,,,,0.28713222261609356,0.15490960652250974,,,0.012145748987854251,0.016194331983805668,,,,,,0.058823529411764705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3117408906882591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4097837646224743,0.14817440623892236,0.014492753623188406,0.057971014492753624,,,,,,,,,,,,,,,,,
2022_Gur_Cell_Sceleroderma|GSM5837159_AB13826,Skin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44594594594594594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38513513513513514,,,,,,,,,,,,,,,,0.02027027027027027,0.10810810810810811,,,,,,,,,,,,,,,0.04054054054054054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_Madissoon_NatGenet_Lung|WTDAtest7732268,Lung,,,0.003484320557491289,0.003484320557491289,,0.3554006968641115,0.21254355400696864,0.11846689895470383,0.003484320557491289,,0.0313588850174216,0.006968641114982578,0.14982578397212543,0.013937282229965157,,,,,,,,,,,,,,,,,,0.5135135135135135,,0.0010152284263959391,,0.15228426395939088,0.009137055837563452,0.06903553299492386,0.018274111675126905,,0.006968641114982578,,0.024390243902439025,0.017421602787456445,,,,,,,,0.003484320557491289,,,,,0.010452961672473868,,,0.008121827411167513,0.23134328358208955,,,,,0.208955223880597,,,,,,,,,,,,,,0.4594594594594595,,,,,0.5447761194029851,,,,,,,,,,,0.014925373134328358,,,,,,,,,,,,,0.013513513513513514,,,0.03484320557491289,0.7421319796954314,,,,,,,,0.013513513513513514,,0.003484320557491289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023_Kong_Immunity_CD|N172428_L2,Intestine,,,,0.0759493670886076,,,,0.31645569620253167,,,,0.05063291139240506,,,0.0759493670886076,0.0379746835443038,,,,,,,,,,,,,,,,,,,,,,,,,,0.02531645569620253,,,,,,,,,,0.06329113924050633,0.24050632911392406,,0.0379746835443038,,,,,,,,,,,,,,,,,,,,,0.0379746835443038,,,,,,,0.0379746835443038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_Dominguez-Conde_Science_CellTypist|CZI-IA10466282+CZI-IA10466378,Lymphatics,,,,,0.04059775840597758,,,,,,,,0.10909090909090909,,,,,,,0.1968503937007874,,0.43171806167400884,,0.42841409691629956,,,,,,,,,,,,,,,,,0.16239103362391033,0.39775840597758405,,,,,,,,,,,0.19277708592777085,,0.008717310087173101,,0.07496886674968867,,,,0.9666666666666667,,0.5196850393700787,0.007874015748031496,,0.016666666666666666,0.2677165354330709,0.007874015748031496,,,,,,,0.13986784140969163,,,,,,,,0.0136986301369863,,0.016666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_Ren_Cell_COVID|S-S036-3,Blood,,,,0.054610209734863475,,0.5136525524337159,0.03957261574990107,0.11159477641472101,,,,,0.2805698456667986,,,,,0.9090909090909091,,0.09090909090909091,,0.17647058823529413,0.47058823529411764,0.13725490196078433,0.09803921568627451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0196078431372549,0.0392156862745098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058823529411764705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023_Kong_Immunity_CD|N148519_L1,Intestine,,,,,0.0582053354890865,,0.0274858528698464,0.4939369442198868,,,,,,,0.09135004042037187,,,,,,,0.30071599045346065,0.12649164677804295,0.5608591885441527,,0.03111111111111111,0.6,0.09333333333333334,,,,,,,,,,,,,0.10670978172999192,0.02667744543249798,0.05335489086499596,,,,,0.022304832713754646,0.7769516728624535,0.1970260223048327,0.0037174721189591076,0.04284559417946645,,,0.03799514955537591,0.012934518997574777,0.028294260307194827,,,,0.6197183098591549,,,,,0.056338028169014086,,,,,0.035555555555555556,,0.2088888888888889,,,,,,,,,,0.02021018593371059,,,0.03111111111111111,,,,,,,,,,,,,,,,,,,,,,,0.34210526315789475,,,,,,,,,,,0.323943661971831,0.013157894736842105,,,,,,,,,,,,,,,,,,,,,,,,,,0.13157894736842105,0.5131578947368421,,0.011933174224343675,,,,,,,,,,,,,,,
BICCN|10X384-1_S24,Brain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023_Monavarfeshani_PNAS_Eye|Hu235OSmRPE,Eye,,,,,0.04405286343612335,,0.049926578560939794,0.4801762114537445,,,,,0.315712187958884,,,,,,,,,,,,,,,,,,,,,,,0.40860215053763443,0.1827956989247312,,0.20430107526881722,,,,,,,,,,,,,,,,,,0.11013215859030837,,,0.16129032258064516,0.9722991689750693,,,,,0.027700831024930747,,,,,,,,,,,0.021505376344086023,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,0.7,,,,,,,,,0.021505376344086023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BICCN|10X190-3_S29,Brain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9836065573770492,,,,,,,,,,,,,,,,,,,0.01639344262295082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_Dominguez-Conde_Science_CellTypist|Pan_T7917819,Liver,,,,,0.20017108639863132,0.24721984602224123,0.0213857998289136,0.07527801539777587,,,,,0.1317365269461078,,,,0.10778443113772455,0.2865671641791045,,,,,,,,,,,,,,,,,,,,,,,0.07442258340461934,0.029940119760479042,,,,,,,,,,,0.046193327630453376,,,,0.0658682634730539,,,,,,,0.7134328358208956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_Gur_Cell_Sceleroderma|GSM5837462_AB7877,Blood,,,,,,0.04472843450479233,,0.8178913738019169,,,,0.025559105431309903,0.11182108626198083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BICCN|HSB189_3_S1,Brain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028350515463917526,,,0.030927835051546393,,,,,,0.057971014492753624,0.7971014492753623,0.10144927536231885,,,,,,,,,,,,,,0.10204081632653061,,,,,0.8979591836734694,,,,,,,,,,,0.9355670103092784,0.043478260869565216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005154639175257732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023_Kong_Immunity_CD|N130064_N4,Intestine,,,,,,,,1.0,,,,,,,,,,,,,,0.4576271186440678,0.0847457627118644,0.4576271186440678,,,0.5539568345323741,0.2949640287769784,,,0.6311475409836066,0.19672131147540983,,0.2657111356119074,,0.13340683572216097,0.025358324145534728,0.11686879823594266,0.45865490628445427,,,,,,0.008103727714748784,0.899513776337115,,,0.831603229527105,0.16839677047289503,,,,,,,,,,,0.6808510638297872,0.16312056737588654,,,,0.15602836879432624,,,,,0.02158273381294964,,0.1223021582733813,,,,,0.09238249594813615,,,,,,,,0.007194244604316547,,,,,,,,,,,,,,,,,,,,,,,0.14754098360655737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02459016393442623,,,,,,,,,,,,,,,,,
2023_Terekhova_Immunity_PBMC|FC03,Blood,,,,,0.011656143759106362,0.024040796503156873,0.04225352112676056,0.7100534239922293,,,0.0075279261777561925,0.01578436134045653,0.14133074307916466,0.02938319572608062,,0.017969888295288974,,0.8422205989773557,0.04382761139517896,0.1139517896274653,,0.308,0.536,0.088,0.068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BICCN|10X206-1_S14,Brain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_Gur_Cell_Sceleroderma|GSM5837432_AB7844,Skin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35135135135135137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6036036036036037,,,,,,,,0.009009009009009009,,,,,,,,0.036036036036036036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_Zheng_Science_TIL|THCA_P20190108_N,Thyroid,,,,,,,,,,,,,,,,,,,,,,,,,,0.06369426751592357,,0.2356687898089172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050955414012738856,0.05732484076433121,0.14012738853503184,,,,,,,,,,,,,0.4012738853503185,0.050955414012738856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
